btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,google_trend_2,google_trend_3,wikipedia_trend_2,class_y0
669894.985544929,619.456,617.9216666667,66.6666666667,0.9207149021,0.961933189,1.3118644521,2.0720821974,3.6657490844,638.3,11,12,4825.4736808237,0
667236.457777059,623.38,621.9633333333,58.3333333333,0.6282032068,0.8072191585,1.1458158909,1.479516181,-0.7067167223,634.5,11,12,5792.865973684,0
664854.957097309,627.316,625.1533333333,50,0.6306395773,0.8404422313,0.9611178716,-0.3911977348,-0.0756787473,635.16,11,12,6127.2209349038,1
668009.780447569,632.344,629.13,58.3333333333,0.8037780683,0.8851187578,-0.0417580178,0.2907213345,0.6571214163,638.2,11,12,5313.4021685351,0
666587.92683691,636.336,632.9466666667,50,0.6377740949,-0.1192196524,0.0766127042,0.15275843,-0.3516045564,635.26,11,11,5140.4807961863,1
667877.464083,636.33,636.775,58.3333333333,-0.0009389892,0.1755054441,0.2592335079,0.0602895537,0.4721836638,638.97,11,11,4128.9512299643,0
663919.4275486,636.812,636.4266666667,50,0.075821423,0.1136964656,-0.0674451846,0.0746345013,-0.3229146613,636.96,11,11,4460.887710452,0
661188.25119883,637.198,636.6683333333,41.6666666667,0.0607888843,-0.0882942487,-0.0005241461,-0.2368780511,-0.1508414409,635.95,11,11,5464.5572142945,0
656715.35121491,635.154,635.6616666667,33.3333333333,-0.3228679003,-0.3156837363,-0.578306203,-0.7060019739,-1.261162507,627.84,11,11,5463.9525941115,1
658755.361089639,633.74,634.11,41.6666666667,-0.2235861527,-0.3975286069,-0.4223999221,-0.5581791627,0.1448041817,628.05,11,11,5300.1005245083,1
661805.87041867,631.746,632.95,50,-0.3145249644,-0.3124275401,-0.3662895732,0.0811468937,0.0174896057,628.99,11,11,4752.9192588592,1
666157.48989685,635.268,635.5416666667,50,0.5454756851,0.7195549666,1.3797941244,1.9972890958,3.977088586,654.52,13,11,6025.6447441535,0
663622.479704199,637.826,637.5133333333,41.6666666667,0.3982415241,0.8130925319,1.0358553153,1.5450381701,-0.8870122458,648.71,13,11,4067.2799712944,0
658943.4782899,641.95,639.6216666667,41.6666666667,0.6461575009,0.7714958307,1.0228312391,-0.4542974344,-0.021582623,649.03,13,11,4869.6109541854,1
665050.39446887,646.566,643.62,50,0.7208437591,0.8966822974,-0.1301197988,0.2483264248,0.5182354725,651.97,13,11,5361.7717831781,1
671766.62593228,655.788,651.3233333333,50,1.4148876772,0.7743374499,1.3281206818,2.0029723343,3.487709196,674.63,13,11,5999.6460762828,1
676312.06214032,661.826,660.6083333333,58.3333333333,0.9018649679,1.3490842713,1.8059732361,2.4498421179,1.4119750398,684.68,13,11,5139.8761760033,1
679886.137608459,669.26,665.84,58.3333333333,1.1142880736,1.3982557478,1.6915958395,0.7935391613,0.1751032827,685.91,13,11,5240.2431263875,1
683921.02161684,681.766,676.2383333333,66.6666666667,1.8407812057,2.171417639,1.7326537867,1.8929931601,3.6108830375,711.1,12,13,8777.875817341,0
680168.49624494,690.818,684.3433333333,66.6666666667,1.3423358676,0.8059925355,0.6039983674,0.8184459098,-1.9739912179,697.1,12,13,6590.3599951106,0
675512.60373282,695.198,691.85,66.6666666667,0.638482346,0.4451091726,0.5351111359,-1.0027748149,-0.031558412,697.04,12,13,5182.1995888159,1
682082.62258725,703.576,700.4316666667,66.6666666667,1.1876145766,1.4407424001,0.7173621876,2.0630388904,4.1576361927,726.6,12,13,7305.0210514612,1
686403.1543064,714.794,709.98,66.6666666667,1.5720563877,1.0623497252,2.0744633729,3.1274742654,2.097312338,742,12,13,6210.658520163,0
674300.911575,709.612,709.865,58.3333333333,-0.7423059915,-0.4343846849,-0.5686601093,-2.9318082603,-7.9609288585,684.84,12,13,6272.3297788328,1
679646.5907897,710.706,708.46,66.6666666667,0.1562943244,0.2032575085,-1.1148687196,-2.7209592485,2.5190103616,702.95,12,13,5959.7411442024,1
681564.90230071,711.996,709.4983333333,75,0.1842251703,-0.8091275853,-1.7779408931,1.3135530896,0.1080958175,703.33,14,12,5543.1578380894,1
683857.76582341,708.662,711.6516666667,75,-0.4641949232,-1.1045717385,1.1808806348,0.5118157714,0.9155357252,709.92,14,12,7378.7847137918,0
680836.89342013,700.834,707.695,66.6666666667,-1.0838303541,0.635444272,0.0075889088,-0.0426645455,-1.0008648162,702.86,14,12,6595.1969565749,1
686363.36801356,705.652,702.2466666667,66.6666666667,0.6910542387,0.2340652079,0.2760550047,-0.0436853555,0.9134941052,708.17,14,12,7022.0588057995,1
696089.61924746,709.412,708.2933333333,66.6666666667,0.5280464003,0.633034046,0.5388668196,1.3087326375,1.7039711698,721.5,14,12,7138.7505011258,0
691093.16668338,711.614,710.255,58.3333333333,0.3105998542,0.1593658865,0.546109454,0.3624171285,-0.9791369129,714.48,14,12,7835.2729519852,1
694421.49744517,712.906,712.41,66.6666666667,0.1811667556,0.4766746486,0.331068163,-0.3553833404,0.2683702322,716.39,14,12,6948.899763652,0
691609.94637533,712.79,711.135,66.6666666667,-0.0165108112,-0.2490120404,-0.9000064438,-0.8604412092,-1.9892526506,701.17,15,14,6074.0143587965,0
685586.39735317,711.004,710.7216666667,58.3333333333,-0.2533924325,-0.742733333,-0.6639321397,-1.1300833257,-0.2709140008,700.38,15,14,5415.5829794684,1
693152.97786286,707.468,709.8066666667,58.3333333333,-0.4961947313,-0.3754591859,-0.590068992,0.1095228373,0.4899596755,704.98,15,14,5928.3008946844,1
698821.9178117,706.786,708.0666666667,66.6666666667,-0.0956838931,-0.1866974245,0.4141543176,0.7566884768,1.0234172781,711.07,15,14,13064.028294895,1
710406.9632299,711.45,712.2733333333,66.6666666667,0.6406701218,1.2981508149,1.8211724201,2.4867787924,3.9501403068,739.71,15,14,7116.9841745365,0
703725.53171441,718.042,715.415,58.3333333333,0.9172958325,1.2143482908,1.4558111626,1.6720081049,-0.6061240971,736,15,14,7571.0539319978,1
707996.573177219,727.762,723.1983333333,58.3333333333,1.34178472,1.5547409811,1.7318488821,0.6227031697,1.8515304365,748.98,15,14,6878.7638224196,1
709962.00969973,737.148,731.5933333333,66.6666666667,1.2910013043,1.3578973109,0.4938163122,1.0437865169,0.2360425972,750.09,15,15,6439.2049493512,0
704436.050088629,740.354,735.4716666667,58.3333333333,0.4458690373,-0.43019878,-0.3715570077,-1.4831007298,-3.2022440568,727.09,15,15,5377.4919079371,1
708453.627713289,739.764,739.755,58.3333333333,-0.0799204569,0.0516304531,-0.548336208,-0.9405256106,1.3211928356,736.92,15,15,6327.9548356723,1
713488.331798399,742.56,741.34,66.6666666667,0.3767137766,0.0080096116,-0.0680013836,1.499119953,1.6770470704,749.13,15,15,6723.3764353789,0
709025.553083129,740.8,742.1633333333,58.3333333333,-0.2363776206,-0.354482675,0.5947711189,0.2315602606,-1.2139265492,740.18,15,15,6905.3671104733,0
704985.7377296,737.776,739.9383333333,58.3333333333,-0.4069086386,0.2919252159,-0.0511639906,-0.9152695211,-0.616612493,735.63,15,15,6626.6372060929,1
708341.826760919,739.772,737.6583333333,66.6666666667,0.2726520206,0.0105168169,-0.5449932676,-0.2105266268,0.1955592393,736.96,15,15,7180.4692937554,0
706027.250139479,738.402,738.1283333333,58.3333333333,-0.1868191156,-0.6527856621,-0.4657386997,-0.3903018031,-0.9761628456,729.91,15,15,6190.1014339397,0
702579.380663889,734.022,736.555,50,-0.5933223921,-0.4381713528,-0.3786909727,-0.6658160788,-0.3554693119,727.32,15,15,5096.9481430076,1
707320.49585618,731.894,733.275,50,-0.2895840265,-0.2078269099,-0.3422889597,-0.0253520167,0.3047652785,730.99,15,15,5757.7980030678,1
712727.39620941,730.92,731.705,58.3333333333,-0.1328437293,-0.2149444714,0.0387949866,0.2359271359,0.1670889932,730.72,15,15,7443.4790733768,1
718977.01473241,731.918,732.7766666667,58.3333333333,0.1349447021,0.412721589,0.6687852227,0.8507951948,1.5345013964,742.06,15,15,8793.5959420999,1
725101.51659189,736.244,735.1883333333,58.3333333333,0.5840639157,0.8189472226,0.990341204,1.4019673094,1.2694332224,751.55,15,15,7266.3253597468,1
733200.09191682,744.778,741.8683333333,66.6666666667,1.14021964,1.3490832304,1.7430813094,1.8473712659,2.4253093094,770.91,15,15,6603.0570189544,0
730427.43066911,751.02,747.44,58.3333333333,0.8378118048,1.0054925077,0.8291562115,0.609017706,-1.2072738973,762.97,15,15,6991.8277966477,1
733643.11548729,757.268,752.85,58.3333333333,0.8372293444,0.6629113314,0.4607373677,-0.5215486032,0.164176691,762,15,15,5165.8748438739,0
728075.34263012,758.904,756.0966666667,58.3333333333,0.2192610582,-0.0432819829,-0.866145747,-0.6955816718,-1.5553400345,749.51,15,15,5340.6100767718,1
734839.08115497,760.392,758.9166666667,66.6666666667,0.1970198386,-0.3600525291,-0.0776454063,-0.198556455,1.1582271246,758.97,15,15,6355.767364092,1
739648.78893084,759.192,760.9916666667,66.6666666667,-0.1564565535,0.1062477825,0.0869381463,0.9080772367,0.6579273488,764.05,15,15,6969.4568498753,1
744541.72818572,760.41,760.4666666667,75,0.1594677175,0.1582904741,0.7295006437,0.5151374032,0.3723474576,766.84,15,15,6558.3151254097,1
747410.14475435,761.924,761.9366666667,83.3333333333,0.1977072323,0.635969049,0.4618830238,0.3638608614,0.3553742651,769.57,15,15,6586.1276538294,1
749610.852882,766.332,763.65,83.3333333333,0.5790804645,0.4342937995,0.3597492831,0.3534501958,0.3515261265,772.28,15,15,5797.0983149652,0
748189.72246452,768.33,766.7716666667,75,0.2615306091,0.1624314241,0.092459413,-0.0389980131,-0.4295221526,768.97,15,15,5341.8193171379,1
750994.91379618,770.912,769.7583333333,75,0.3351388376,0.3258366826,0.3159908218,0.2982231694,1.0259684915,777,15,15,5245.6847080349,0
746076.09978912,772.614,771.6516666667,66.6666666667,0.2207273132,0.1870655752,0.1322453914,0.4131291635,-0.1997101646,775.75,15,15,6327.3502154893,1
748409.48018393,774.118,773.36,66.6666666667,0.1944851295,0.1552248802,0.3501405578,0.012226591,0.2241633466,777.03,15,15,7101.2640497775,0
745369.65785698,774.84,774.4133333333,66.6666666667,0.0932715798,0.2239700129,-0.0433628133,0.0348108624,-0.1545416218,776.3,15,15,6876.3453416875,1
748845.42898929,777.31,775.92,66.6666666667,0.3186567999,0.141828877,0.2556752242,0.2714311631,0.6974039479,781.32,15,15,6604.8708795036,1
751235.19087012,779.634,779.1783333333,75,0.2969225748,0.4210807597,0.4867198974,0.807350657,0.9172973661,788.3,15,15,6297.7238265204,1
753754.43461951,782.298,781.14,75,0.3406688419,0.3697952157,0.5445741615,0.4681592684,0.0190211706,788.34,15,15,5302.5190052404,1
757672.30489473,785.08,783.7483333333,75,0.3548358798,0.4821802552,0.4104390244,0.1570098535,0.2949985364,791.03,15,15,5518.3684105849,1
761790.99839936,789.632,787.3416666667,75,0.5782408936,0.54845013,0.4255010513,0.6287409916,0.9624834468,798.83,15,15,7147.2151836883,1
771182.36336038,799.918,796.8183333333,75,1.2749736007,1.3643926594,1.8128498223,2.5717754653,4.1810674838,832.02,15,15,7041.4066516568,1
783252.71662128,814.206,809.925,75,1.7345621168,2.1634473533,2.7862636257,3.6981537151,3.2152399464,858.94,15,15,7404.1787614794,1
799779.34541798,839.272,830.8383333333,83.3333333333,2.949651781,3.6133150922,4.4969256406,4.654854719,6.0944694916,914.48,15,15,8086.1903279459,0
793752.89071397,859.594,848.1616666667,75,2.4170357518,2.7806738281,2.3138759428,1.863193941,-2.3680816095,892.61,15,15,8534.8185037598,0
789094.65429221,877.998,864.7733333333,75,2.1810237252,1.6810127856,1.1696037319,-1.2928291479,-0.2175766863,890.65,15,15,6981.549253536,1
792562.20051976,890.868,881.1816666667,75,1.4886772298,1.0570365507,-0.622107763,0.2508791603,0.7193350069,897.82,15,15,6579.476831816,1
799787.97363707,904.944,897.4466666667,83.3333333333,1.5732846839,0.442988482,1.3800118458,2.1788061118,3.6382772168,930.34,15,15,7517.2427357074,1
812073.08494877,917.438,916.865,83.3333333333,1.3222691285,2.244856813,3.0656679794,4.2388344657,4.8393917146,976.48,15,15,8134.5599425889,0
804214.62809506,932.832,926.1283333333,75,1.6542646536,2.1222249886,2.5898549825,2.0656438653,-0.7081039839,969.99,15,15,8654.5333000013,0
793459.59160076,946.606,937.2833333333,66.6666666667,1.4896002892,1.6821666098,1.0301297408,-0.874501246,-1.0408985081,959.54,15,15,9560.8589543747,1
797622.51289973,960.446,949.8883333333,66.6666666667,1.4861401288,0.9481058568,-0.3489894291,-0.1694321517,0.7020342047,966.34,19,15,9837.170378023,1
804473.10620832,973.928,966.6633333333,66.6666666667,1.3990526639,0.5389679013,0.9546585296,1.9524370485,3.2028398924,997.75,19,15,6224.5647843729,1
812640.4872385,981.142,980.3633333333,66.6666666667,0.7254655299,1.0838579083,1.7921100472,2.3371479684,1.4714560444,1011.44,19,15,5776.5412287419,1
821730.14526379,994.274,990.1583333333,66.6666666667,1.3105114967,1.898363998,2.2971405957,1.8442909474,2.2171258503,1035.51,19,15,13651.7191128076,1
843292.60223579,1025.35,1014.3816666667,66.6666666667,3.0016785897,3.5765896859,3.7011729504,4.8160314034,7.4149369565,1114.38,19,15,15226.1500694377,0
807273.74111589,1033.038,1021.915,66.6666666667,0.780194711,0.1745334157,-0.2577741273,-1.4952241161,-10.4053851886,1004.73,19,15,13471.5422982624,0
779357.038016989,1012.266,1009.8466666667,66.6666666667,-2.1984003766,-3.1158644819,-4.893527926,-11.0477603672,-11.6901355458,894.02,19,15,14906.9106127938,1
799758.151607989,990.998,994.5883333333,66.6666666667,-2.2191454428,-3.3282132661,-6.9092633403,-5.1612024161,1.3677307135,906.2,22,19,13279.8777002395,1
808695.64431582,965.9,977.4566666667,66.6666666667,-2.5843745277,-5.0842023987,-3.3104748021,0.8793555697,0.3909804259,909.8,22,19,10497.4156179001,0
799979.46137486,922.162,954.2883333333,58.3333333333,-4.3668171196,-2.8571751023,0.0871450455,-0.5531477885,-1.497276003,896.09,22,19,9970.1868182912,1
808514.98306296,902.224,919.31,66.6666666667,-2.0898777953,0.3101866424,-0.042328048,-0.258982285,0.979311433,905.24,22,19,10713.8696434276,0
772621.214695059,879.17,881.6233333333,66.6666666667,-2.7611920624,-3.7934227564,-5.1882238172,-7.0336977243,-15.0467068815,778.7,22,19,9829.9149358265,1
790021.356249659,859.424,867.22,66.6666666667,-2.3070825906,-2.9815983447,-3.4763724586,-5.7042144044,3.6382780727,807.51,22,19,10616.5257939585,1
801430.876579659,842.646,853.83,66.6666666667,-1.9348913772,-2.0442952208,-3.0521641054,2.9451072827,2.2519364926,825.98,22,19,11018.5982156786,0
794816.157588039,827.054,838.5833333333,58.3333333333,-1.8200944194,-2.5199458826,1.6556411171,0.6643226393,-0.923291214,819.52,34,22,10004.0455485413,1
799047.621491529,810.416,826.1883333333,58.3333333333,-1.9284025309,1.3511735568,0.5888053848,-0.2427601691,0.4377708759,821.86,34,22,9202.3191858334,1
805213.665468939,821.054,813.9816666667,58.3333333333,1.3216185476,0.7424536663,0.2392927242,0.8205846934,1.2033985108,831.76,34,22,7342.5075028095,1
817477.834853539,840.758,835.21,66.6666666667,2.302447315,2.3150750206,3.3945304321,4.8729102103,8.5424219097,905.95,34,22,8270.5994837723,0
806295.935975039,853.126,848.5816666667,66.6666666667,1.4441716089,2.0360373146,2.5687927942,3.2514899359,-2.039442038,887.69,34,22,9741.640389103,1
817390.539272639,869.674,861.1066666667,66.6666666667,1.9264800167,2.2986573019,2.6637435656,-0.2755956064,1.4882508252,902.23,34,22,8849.8256191224,0
810771.911508579,884.462,874.0283333333,58.3333333333,1.7229421905,1.8528281104,-0.3770364894,0.4541662849,-0.5799182553,895.81,34,22,8727.6923421488,1
816637.543539139,902.496,890.715,66.6666666667,2.0583896398,0.4373815723,1.2629894424,1.1503587511,2.8806357574,921.98,26,34,7170.7953708268,1
823804.209018039,906.05,906.04,66.6666666667,0.3884805838,0.9954612392,0.8311980439,1.5367561935,0.1928766296,923.75,26,34,6200.3799770513,0
820289.467588579,911.214,907.295,66.6666666667,0.5734284264,0.3447228267,0.6529365207,-0.4609130977,-1.114702825,913.15,26,34,6668.3559987225,0
810884.421023579,908.106,906.9233333333,58.3333333333,-0.3479555768,-0.2899649072,-1.3468317954,-2.1166860079,-3.1186691909,885.47,26,34,8629.1392523137,1
816175.975765689,907.632,905.66,58.3333333333,-0.0529837167,-0.7863885852,-1.1128103235,-1.1118640728,0.8949410453,893.25,26,34,7897.5488308381,1
821340.872785589,906.202,908.8316666667,66.6666666667,-0.1557055137,-0.2428510495,0.047766209,1.630983909,2.3670267726,914.95,26,34,7285.673205604,1
826171.407947799,905.054,908.1716666667,66.6666666667,-0.1246624154,0.1228476871,1.203353313,1.3575594469,0.3480921211,918.02,26,34,7214.3280240055,1
827347.271477629,906.07,907.3116666667,66.6666666667,0.11091005,0.9183048602,0.9260927985,0.2056258114,0.0631595016,918.6,20,26,7102.4732901436,0
825998.256677299,911.378,907.06,58.3333333333,0.5906475488,0.5145741747,-0.1029100246,-0.3284110975,-0.7199816965,913.12,20,26,7600.6803209666,1
829119.444221729,916.69,912.8133333333,66.6666666667,0.5858962496,0.1406136189,0.0714541181,0.0756014264,0.8711845492,919.99,20,26,7068.0099397104,1
838626.546053969,926.522,924.5733333333,66.6666666667,1.046853309,1.2215436059,1.6076716407,2.7714983093,4.6718120694,963.99,20,26,8508.8198358892,1
845580.945525599,939.652,936.0466666667,75,1.3814259615,1.7109925765,2.5213173341,3.3463837266,2.0209553838,983.79,20,26,7996.1019206732,1
853850.626062089,957.766,951.2383333333,75,1.8806543583,2.5308133721,3.0840229797,2.2901284348,2.5593014858,1009.15,20,26,8028.1467903742,1
864778.650283389,978.762,967.6366666667,75,2.1790321646,2.5059940685,1.7840547349,1.6656044104,0.771907335,1015.06,20,26,8176.8833554015,1
870530.937623079,1001.4,987.8316666667,83.3333333333,2.3206780656,1.7328945646,1.6368742916,1.1756606944,1.5794140539,1033.72,19,20,7785.0894767931,0
866182.767172839,1010.816,1003.0116666667,83.3333333333,0.9536706778,0.6868495013,0.0626988397,-0.2919054079,-2.1632248696,1010.03,19,20,6697.9823876914,1
871263.61552756,1018.88,1013.0116666667,83.3333333333,0.8034312995,0.3644637529,0.2286492256,-0.4467331886,1.2697584925,1024,19,20,7297.7656092647,1
876635.748152859,1027.542,1024.48,83.3333333333,0.8404214638,0.8575499961,0.6169286434,2.0070054,2.7442523074,1052.48,19,20,7960.429329874,0
867002.483500919,1034.224,1031.3516666667,75,0.6464751966,0.4132404823,1.2720622662,1.2732141531,-0.1978240012,1051.73,19,20,8195.0219608926,0
841852.413336919,1024.788,1026.1866666667,66.6666666667,-0.9348069819,-0.62770251,-1.2601895108,-3.2624104199,-6.3269968386,985.71,19,20,8049.3084967806,1
852583.703405919,1021.79,1020.0033333333,75,-0.2987375871,-0.6908616071,-1.8358995786,-2.6549373672,1.0171221042,995.49,19,20,8090.4226692271,1
857056.216022669,1019.472,1020.225,75,-0.2276602251,-0.9706383582,-1.2282431439,1.3211337034,1.6251453027,1011.01,20,19,7383.6216752561,0
854372.218664389,1009.122,1016.3483333333,66.6666666667,-1.0083910068,-1.2110327582,0.494288602,0.2328718509,-1.1594016009,1000.73,20,19,6051.6434120241,1
858919.479032899,999.2,1007.7333333333,66.6666666667,-0.9676271178,0.3722153123,0.1572463817,-0.5767030787,0.0059954435,1000.74,20,19,6616.9632831643,1
865680.587095989,1003.776,1000.8133333333,66.6666666667,0.4587945809,0.3192127001,-0.1160981674,0.4055535493,0.8051116551,1008.88,20,19,7540.8229228459,1
868776.247096019,1006.866,1005.0683333333,66.6666666667,0.3078347889,-0.0214928395,0.357810081,0.5337173997,0.2623231443,1011.53,20,19,7028.1050076299,1
874772.351225909,1010.926,1011.1716666667,66.6666666667,0.3970596401,0.7861749504,1.046234786,1.1667963515,2.0712695587,1032.91,20,19,7454.9668568545,1
880857.373831959,1021.872,1018.3483333333,75,1.0649391435,1.3296750686,1.5045295397,2.1256327374,2.1799959162,1055.75,20,19,7813.5066253959,1
885332.323138189,1032.994,1027.6266666667,75,1.0815442665,1.1506524194,1.4467621778,1.1345084873,0.0890210584,1056.4,21,20,8664.8118431129,0
