btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_low_30,btc_close_30,trfee_value_30,sp500_close_30,google_trend_3,wikipedia_trend_2,wikipedia_trend_3,class_y0
-105144.84624973,241.07,241.675,50,-0.6816952503,-0.0917974315,-0.5715343995,-1.8633634794,-3.6982073311,236.46,229.2,234.5480860215,226.7962795699,234.6070752688,13.780917407,2072.9786021505,10,4514,9003,1
-98817.1197746605,241.526,240.8333333333,58.3333333333,0.1911884083,-0.0978678578,-0.8011983972,-1.1875377819,1.3231317674,239.63,232.01,234.602344086,227.1711612903,234.8597419355,13.8092382949,2076.2677419355,10,4331,4514,0
-103961.233331551,241.318,241.1966666667,50,-0.0866415318,-0.6113328548,-0.8056039305,0.6406977699,-0.0417362277,239.53,232.01,234.8545806452,227.8010537634,235.1264731183,13.8806370268,2079.8735483871,10,5970,4331,0
-107771.768372631,239.816,240.76,41.6666666667,-0.6214172443,-0.7696416484,0.2065469125,-0.351745515,-0.6617548023,237.99,235.59,235.1212258065,228.4377419355,235.3251612903,13.9844750936,2083.1035483871,10,5524,5970,0
-113263.776387081,238.102,239.32,33.3333333333,-0.7109094716,0.0359149933,-0.3931572647,-0.5688677833,-0.4759807643,236.83,239.41,235.3210752688,228.9861935484,235.5301505376,14.0448895066,2086.1953763441,10,5342,5524,1
-91251.7730163805,241.358,240.5483333333,41.6666666667,1.3314267457,1.3335004903,1.7919127297,3.0187464956,6.5134737555,252.29,244,235.5251612903,229.6929032258,236.8218924731,14.0878854763,2088.6474193548,10,5410,5342,1
-85625.1446925105,244.122,243.3766666667,50,1.1213189445,1.4120827376,2.1033619176,3.3930332585,0.2725927614,253.45,232.48,236.7850322581,230.9607956989,238.1222150538,14.097386059,2090.8602150538,11,5107,5410,1
-75946.9661325205,247.88,246.4916666667,50,1.5102876695,2.0532982874,2.8963913047,1.0878500792,1.9031073971,257.95,232.05,238.0848602151,232.1615913979,239.6987096774,14.0350216124,2092.891827957,11,3947,5107,1
-57931.7063384205,255.272,252.3883333333,58.3333333333,2.8874380901,3.7282928037,2.799899153,4.0635523488,6.2239973006,275.95,236.07,239.6355913979,234.0050107527,242.2823870968,14.1914573827,2095.4035483871,11,3881,3947,1
-36954.3854617205,264.104,259.56,58.3333333333,3.4193972334,2.6458781029,3.4369732167,4.2039061265,2.1838149524,281.03,236,242.2852688172,236.4259354839,245.1328817204,14.2906907829,2097.0486021505,11,5400,3881,0
-51267.5523547205,267.704,265.2166666667,50,1.375742757,1.6515302559,1.5676712088,-0.7604918371,-3.7047986267,270.72,234.01,245.1381505376,238.6621075269,247.2077419355,14.3654785548,2097.9113978495,11,5312,5400,1
-39839.2138981205,271.628,268.6016666667,58.3333333333,1.491118767,1.3881216095,-0.2238369542,-1.4276629074,0.8494728118,273.46,236.16,247.2095268817,240.6287096774,249.3621505376,14.376568392,2098.8129032258,11,5371,5312,0
-46692.4938136005,274.496,271.8033333333,58.3333333333,1.0804479938,-0.2054393329,-1.001857428,0.3496131714,-0.1502464691,272.61,245.2,249.3881290323,242.9514193548,251.3931182796,14.5799905414,2097.7192473118,11,5326,5371,1
-40975.8390374705,274.852,274.865,58.3333333333,0.1290701311,-0.3846160742,0.7221114432,0.6584307589,1.4671079869,276.71,245,251.414,245.233311828,253.5858494624,14.5382117744,2096.5379569893,11,6166,5326,0
-45406.5298322905,273.652,274.8766666667,58.3333333333,-0.4316714333,0.386610365,0.2323228827,0.4236075586,-0.6198928697,275,255.61,253.6061505376,247.4593548387,255.5394408602,14.4663652113,2095.3227956989,11,704362,6166,1
-33410.2110469905,276.92,275.8966666667,66.6666666667,1.1718712754,1.2524708914,1.7200433448,1.8465110238,4.3129149173,287.12,265.89,255.5584086022,249.752,258.1639354839,14.4470693667,2094.5210752688,11,847614,704362,1
-20281.1501449905,280.302,279.1,75,1.2015902359,1.5395494121,1.5636965539,2.6554912657,0.9980676141,290,264.94,258.1817204301,252.5635698925,260.8477419355,14.6042666174,2091.3596774194,11,198517,847614,1
-13543.6471423205,285.074,283.0083333333,75,1.6776634019,1.7303022556,2.5137006308,1.6140934875,2.2301193609,296.29,262.2,260.8653763441,255.3523870968,263.8112903226,14.6630304886,2088.0606451613,11,47625,198517,0
-21424.3211080805,288.794,286.78,66.6666666667,1.3011125136,1.7813638594,0.9375135068,0.9072364532,-0.4156464546,295.66,269,263.8127311828,258.1933978495,266.5328172043,14.6467201638,2086.3487096774,11,91941,47625,0
-31034.8705101705,290.444,287.87,58.3333333333,0.5911760448,-0.3392586733,-0.7850341024,-2.2926108341,-4.1695752136,283.25,270,266.5573333333,260.4875268817,268.3152258065,14.5990977912,2083.713655914,11,29379,91941,0
-36410.6702374505,289.422,289.0383333333,50,-0.3591543107,-0.698459792,-1.6746528429,-2.3041560371,-0.4387368606,282.36,271.12,268.339483871,262.4786451613,269.8806451613,14.4565966957,2081.1130107527,10,6960,29379,1
-33980.6245580205,288.772,288.9766666667,50,-0.2254033394,-0.8392840145,-0.9804965345,0.6140428051,1.6668224707,286.79,274.17,269.9272688172,264.3973978495,271.6249677419,14.2824678189,2078.5860215054,10,7010,6960,1
-27480.7062849605,287.318,288.855,58.3333333333,-0.4964321714,-0.5166286005,0.7010202705,1.270898836,0.8749752013,289.27,283.96,271.6732473118,266.4683010753,273.4248817204,14.2583596016,2077.8789247312,10,5985,7010,0
-33928.1258383305,284.816,286.565,50,-0.8657143604,-0.0397491471,0.0932467573,-0.6935410994,-2.2620574,282.8,285.83,273.4721505376,268.1837634409,274.7379569892,14.2857438189,2077.0793548387,10,64599,5985,0
-55582.8079097305,279.456,280.0883333333,50,-1.9879237215,-2.3752204367,-3.7225680725,-6.0213397093,-9.7806220187,256.59,289,274.783827957,267.661483871,274.2495913979,14.3391819185,2077.9897849462,10,19438,64599,1
-40565.0661910305,275.416,276.515,50,-1.4864696292,-2.2747926542,-3.3247152726,-3.856044209,2.0685336008,261.97,282.99,274.3030537634,267.0952903226,274.0602580645,14.4470419086,2078.2198924731,10,34247,19438,1
-34886.6861494705,270.458,273.1733333333,58.3333333333,-1.8083787132,-2.4792171918,-2.5516037891,1.0629053257,0.0572770507,261.92,280.46,274.1222795699,267.008688172,273.8438064516,14.5575400153,2079.0115053764,10,23070,34247,0
-39510.5810215205,264.604,268.715,50,-2.1335775401,-2.1014575752,0.458263906,-0.3468709414,-0.7510189334,260,281.42,273.9009247312,266.8199569892,273.4480215054,14.5738850206,2079.7955483871,11,12683,23070,1
-33533.7424960505,261.592,265.1266666667,50,-1.0944714733,1.0770661631,0.7465770171,1.0912270004,2.9334729342,268.28,285.78,273.5029032258,266.7796989247,273.5098494624,14.4183244976,2080.571483871,11,6377,12683,0
-42192.2154001605,263.49,262.3166666667,41.6666666667,0.7267401119,0.3912917396,0.5026299693,1.1294544207,-0.6745640929,265.98,281.9,273.5973763441,266.7135698925,273.4076774194,14.6110943189,2081.0890967742,11,4138,6377,0
-61244.9451079605,260.128,260.4083333333,41.6666666667,-1.327216786,-1.6733402451,-1.9807806824,-4.4379074907,-8.2012508884,245.29,249.02,273.4933978495,265.4747526882,271.9103870968,14.6009017193,2081.0040215054,11,5218,4138,1
-48363.3123409605,257.124,257.93,50,-1.1809285642,-1.2884059719,-2.6956989406,-3.7062663644,0.7887181595,246.99,249,272.0112688172,263.8648387097,270.5199784946,14.6504567383,2078.9501290323,11,7231,5218,1
-39977.3751079405,254.97,255.8083333333,58.3333333333,-0.8461093223,-1.7910048864,-2.1631518176,0.8558977178,0.9230772761,249.23,257,270.619827957,262.7946021505,269.2616344086,14.6165949411,2076.6715053764,11,6234,7231,0
-46067.2214887005,251.01,253.7983333333,50,-1.536591579,-1.7520984505,0.3976190288,0.2020694635,-0.518938349,247.93,256.25,269.3570752688,261.7189032258,267.8992473118,14.6678790935,2074.7912688172,11,6477,6234,1
-40381.5819294005,248.396,251.32,50,-1.007903935,0.7904328033,0.7910043513,0.7249678889,1.9688741267,252.91,259.24,267.9895913979,260.7610107527,266.833483871,14.5585780786,2073.0352258065,11,5378,6477,0
-47071.8103179105,247.796,247.33,50,-0.2464096878,-0.5051916496,-0.9812812915,-1.2124527627,-4.3937796521,242.41,259.5,266.9220215054,259.3043225806,265.0319569892,14.4072257108,2071.4028387097,11,3472,5378,1
-39120.0631800505,247.998,247.8216666667,58.3333333333,0.0816344159,-0.1287262991,0.0013443842,-0.9824204871,2.4289386778,247.95,241.84,265.1424516129,257.6175268817,263.637483871,14.4287272049,2071.3623870968,11,3636,3472,0
-47234.1527367005,247,247.3716666667,50,-0.4044963295,-0.3758858246,-1.157472475,0.4606811135,-1.5075764509,243.93,236.4,263.7415483871,256.0803655914,262.0155268817,14.4433225451,2070.4289247312,11,6605,3636,1
-41008.1362723105,246.75,246.9483333333,50,-0.1010858752,-0.6185758757,0.6398253831,-0.2547312642,0.9981139224,246.68,244.91,262.0931182796,254.6067526882,260.5819569892,14.6715039941,2069.0857849462,11,7775,6605,1
-31201.3140692305,246.832,247.8383333333,58.3333333333,0.0324014691,1.1389467494,0.7089494399,1.8172123853,2.6363108482,253.22,245.12,260.6522580645,253.503655914,259.6342795699,14.7597955668,2068.2931827957,11,6750,7775,1
-26152.7366936405,249.27,248.0583333333,58.3333333333,0.9828858544,0.6213726486,1.3310223484,1.4974765614,0.3586422746,254.19,247.25,259.6962795699,252.8794193548,258.8049247312,14.7566393263,2067.5978924731,11,6334,6750,0
-28922.0183514605,250.42,250.0083333333,58.3333333333,0.4585070734,0.9500279545,0.9339992985,0.0828435236,-0.1929552273,253.6,239.96,258.862688172,252.254344086,257.9796344086,14.7828893442,2066.982172043,10,5670,6334,1
-23162.6581914505,253.68,252.1066666667,66.6666666667,1.2921010369,1.3655978155,0.9420268046,1.2337190695,2.6603933664,260.57,236.52,258.0265806452,251.7112903226,257.6373333333,14.7587103391,2066.4530107527,10,5306,5670,0
-29123.3358244405,255.458,253.9966666667,58.3333333333,0.7080596906,0.2259969012,0.1817817767,0.3691502788,-1.9220928089,255.54,238.55,257.6828602151,251.3571612903,257.0011397849,14.8056317936,2066.835139785,10,3671,5306,0
-35133.6034059505,255.546,255.1683333333,50,0.0347140127,-0.0462680528,0.002627672,-1.3262551752,-0.7304175415,253.71,239.32,257.040516129,250.8761505376,256.2903870968,14.9050984227,2066.8570537635,10,4665,3671,0
-46797.2595610505,253.624,253.7183333333,50,-0.7707913023,-0.9152503211,-2.1071315503,-2.199650921,-3.6688843004,244.84,244.52,256.3256344086,249.8928172043,255.0357204301,14.9523766183,2067.4176774194,10,5450,4665,0
-54740.9701016005,251.57,251.925,41.6666666667,-0.8264607949,-1.6981743352,-1.623534844,-2.0700934952,-0.47130269,243.75,251.23,255.0842795699,248.6802580645,253.798344086,15.0936511112,2068.6110967742,10,5265,5450,0
-66290.6007581005,246.66,248.9733333333,41.6666666667,-1.9793393805,-1.9936510234,-2.4147288506,-1.7876511257,-3.1039995615,235.99,250.76,253.8635268817,247.0835913979,252.1811182796,16.0619116198,2070.3394623656,10,5763,5265,1
-62182.0967575305,242.774,244.9083333333,41.6666666667,-1.5813655168,-1.7941025106,-1.1691752473,-1.518111526,0.0677765096,236.09,251.65,252.2415913979,245.7338709677,250.7044301075,16.179846737,2071.9473978495,9,4909,5763,1
-59008.7691065805,239.33,241.7283333333,50,-1.4056617767,-0.8398561457,-0.9627072976,0.1079388343,0.148101159,236.42,254,250.7557849462,244.5316774194,249.3775483871,16.1146108789,2073.4875913979,9,3527,4909,0
-72932.9958121805,235.044,236.6333333333,41.6666666667,-1.8339652537,-2.1746308947,-1.864841339,-2.8311502633,-5.8104016857,222.97,251.5,249.4193763441,242.5470537634,247.2899139785,16.1487132119,2074.3487526882,9,3402,3527,0
-91515.1853874805,229.518,231.8366666667,33.3333333333,-2.4095474807,-2.2359344606,-3.0038381173,-4.5798077554,-3.3492138251,215.78,243.06,247.3159354839,240.0712903226,244.8546666667,16.2418983802,2075.4212043011,9,5343,3402,1
-81565.8609660905,226.896,228.4116666667,33.3333333333,-1.1431184243,-1.4458421578,-1.9771565967,-0.0605340522,3.2281457207,222.83,238.47,244.876344086,238.0104086022,243.0287741935,16.2036815092,2076.9694623656,9,5560,5343,1
-70730.9876792905,225.166,226.9966666667,41.6666666667,-0.746339159,-0.9699492385,0.6435349105,2.6399092783,2.051672836,227.36,231,243.0443010753,236.6450752688,241.6437204301,16.1593844828,2078.5322365591,9,4787,5560,0
-78659.3830792105,222.386,224.7383333333,33.3333333333,-1.2114353818,-0.0616938058,1.0341462006,-0.0628535595,-2.177379955,222.6,233,241.6473978495,235.2501935484,240.0614623656,16.0665085222,2078.4095268817,9,5124,4787,1
-74039.0675002205,222.436,222.555,41.6666666667,0.0223939112,0.8652958453,0.0776792201,-0.9093175878,0.3587447794,223.35,233.42,240.0626236559,233.9383655914,238.6036129032,15.9522262273,2078.3405806452,9,5902,5124,0
-79940.5631759705,223.784,222.4533333333,41.6666666667,0.6150961581,-0.0381662325,-0.7347792554,-0.0134789056,-0.3857025906,222.54,219.64,238.5993333333,232.7907956989,237.1728817204,15.7232453576,2078.3038924731,9,5218,5902,1
-73973.7019366705,224.068,223.87,50,0.1270186299,-0.3541449216,0.2536000895,0.2010277446,0.7877580797,224.3,210,237.1668387097,231.6877204301,235.9404731183,15.7546221111,2079.3177849462,9,5033,5218,1
-64050.0236863205,225.716,226.0133333333,58.3333333333,0.7115852881,1.4338265989,1.7921872054,2.8811321034,4.9745061272,235.71,214.05,235.9325806452,230.8195268817,235.5229032258,15.8377022794,2080.3489247312,9,7111,5033,0
-74760.5239265205,227.886,227.005,58.3333333333,0.9518296515,1.1001008695,1.5953686896,1.9991739945,-0.9761581381,233.25,222.44,235.5112258065,230.3621505376,235.0264086022,15.8662708487,2081.9940860215,9,7205,7111,1
-66407.6666047805,230.402,229.235,58.3333333333,1.0956633807,1.4660048736,1.6920871382,0.0508776437,1.0779134255,235.61,220,235.0012043011,230.1578924731,234.7630107527,15.81046435,2084.0629032258,9,7917,7205,0
-74951.3337121205,231.942,230.375,50,0.6803076482,0.6534450403,-0.7869086553,-0.6922839139,-2.4624812533,231.04,220.32,234.713827957,229.7160645161,234.148688172,15.8475357603,2086.3908602151,9,9031,7917,0
-80237.4323056405,232.306,230.9716666667,50,0.1616278056,-1.0415917748,-1.063402987,-2.1340611932,-1.8056411332,226.12,221.91,234.1524301075,229.1439139785,233.3044731183,21.2848840517,2088.5940860215,9,7494,9031,0
-91475.7885937405,229.062,230.175,50,-1.4257231652,-1.538114422,-2.4101237045,-2.3839449301,-2.962248727,219.52,221.43,233.3079139785,227.9214623656,232.0841505376,20.9461209823,2090.6612903226,9,5913,7494,1
-77659.2971132405,227.818,228.7566666667,50,-0.5401040207,-0.9446083822,-0.4386507585,0.2448444288,3.4519375846,227.17,223.91,232.0872903226,226.9276989247,231.4223655914,20.7343460313,2092.1494623656,9,9956,5913,0
-87005.0803206505,225.654,227.375,41.6666666667,-0.9387159015,-0.5577745636,-0.1418190404,1.2683958029,-0.9151459788,225.18,229.1,231.421311828,226.2514193548,230.682172043,20.5565984811,2093.9930107527,9,7736,9956,1
-78336.7196711104,224.702,225.625,50,-0.4178155985,-0.0708592148,0.8929372892,-0.3865628585,0.1420202618,225.5,232.01,230.6823010753,225.638172043,229.9988387097,20.4667297622,2094.8698924731,9,10727,7736,1
-65846.5173113105,226.718,226.6183333333,50,0.8722614391,1.8308889806,1.290539446,2.3933821584,4.644744055,236.47,228,230.0009892473,225.2365591398,230.0554408602,20.2945498741,2094.4059139785,9,5719,10727,0
-72533.6406705005,229.014,227.4316666667,50,1.0194873197,0.4113747535,0.8535483309,1.2093123654,-2.2261193241,231.05,225.7,230.0756989247,225.2462365591,229.7938494624,20.0686508907,2095.3543010753,9,6869,5719,1
-68183.5816027905,230.334,229.8166666667,50,0.5726327044,0.9445773752,1.2120964131,-0.5042274079,1.2176645084,233.83,214.98,229.8167741935,225.2335698925,229.7485806452,19.7696402835,2096.1983870968,9,5972,6869,1
-63775.7674356105,233.102,231.7783333333,50,1.1930458267,1.455802218,0.3928216056,1.7022920705,2.1869196326,239.73,217.52,229.7708172043,225.409827957,230.078688172,19.3653494279,2096.9521505376,9,4620,5972,0
-71280.4561895305,235.674,233.975,50,1.109335249,0.2254830475,1.042683838,0.9551935029,-0.2765326269,238.22,221.45,230.1472043011,225.8693548387,230.3988817204,19.0669130557,2098.1155913979,9,4693,4620,0
-79902.0035081005,235.458,235.5816666667,41.6666666667,-0.0916576331,0.4419577897,0.1833888835,-0.818376491,-1.3602203552,235.18,221.81,230.4572688172,225.9469247312,230.5443655914,18.9059164968,2097.5430107527,9,4972,4693,0
-88525.8307201405,234.956,234.2966666667,41.6666666667,-0.2185052964,-0.5775477476,-1.4990368744,-2.1102889981,-2.860357641,228.34,224.6,230.6042795699,225.9008172043,230.3167741935,18.7398807349,2096.2887096774,9,5880,4972,1
-77463.1816000405,235.564,235.275,50,0.2583422366,-0.2238021124,-0.2062252743,0.3707722662,3.6019021734,236.92,230.51,230.3646021505,225.934688172,230.6880860215,18.5943517856,2095.6774193548,9,5946,5880,1
-67976.4266323905,236.404,236.8366666667,58.3333333333,0.3484119632,0.5046481107,1.1262709327,3.1195852196,2.6372682658,243.22,229.87,230.7369677419,226.5327526882,231.5040215054,18.4169441669,2096.5951612903,9,6234,5946,0
-73476.0327915405,237.128,237.33,50,0.3014839515,0.7169100282,1.9093325846,1.0630477902,-0.5111726853,241.83,232.31,231.5518924731,227.3623655914,232.2429247312,18.1687589346,2097.4430107527,9,5987,6234,0
-76996.2750003104,237.93,237.4616666667,50,0.3382262999,1.1378722852,0.3165289891,-0.8438406492,-1.1765086131,239.13,236.07,232.2806236559,228.1529462366,232.8024086022,17.9531518426,2098.2419354839,9,5065,5987,1
-67305.6355139905,240.492,238.4916666667,50,1.0909705386,0.4632376299,-0.2614392487,-0.1365725304,0.9033635523,241.3,229.66,232.8392903226,228.9264946237,233.4951397849,17.8310311173,2098.3193548387,9,6982,5065,0
-75724.3511964805,241.324,240.5816666667,41.6666666667,0.3481987927,-0.2240685755,-0.1283672056,0.3957034982,-0.111956556,241.03,227.01,233.5312043011,229.6602795699,234.1593763441,17.7478188491,2098.214516129,9,6871,6982,0
-85056.8175018404,239.878,240.4316666667,41.6666666667,-0.6035894358,-0.6266936234,-0.4434219602,-1.1168147165,-2.121672877,235.97,227.35,234.1944946237,230.2252043011,234.4874193548,17.5726585461,2098.0784946237,9,6610,6871,1
-77526.3166935404,238.912,239.42,41.6666666667,-0.4032781856,-0.2099705787,-0.5810819558,-0.8156446557,0.4903835657,237.12,235.29,234.5214193548,230.5737419355,234.8627311828,17.32060309,2099.409139785,9,6046,6610,1
-72989.3877321004,238.56,238.655,41.6666666667,-0.1477446383,-0.410521686,-0.5100433959,0.2957713446,0.1011591235,237.39,238.62,234.8945806452,231.0615913979,235.207655914,17.1314297219,2100.7795698925,9,8200,6046,0
-76106.1772054204,237.432,238.0766666667,41.6666666667,-0.4730176869,-0.5632829697,-0.0438196672,-0.3109212836,-0.7230016908,235.43,238.02,235.2392688172,231.4318709677,235.4110967742,16.85932575,2102.1086021505,9,6351,8200,1
-73461.0157974704,236.42,237.1883333333,50,-0.4243345754,0,-0.1634611886,-0.2957713446,0.1314590016,235.69,237.99,235.4261935484,231.7869677419,235.6169892473,16.4955061716,2103.3983870968,9,6888,6351,0
-80904.2356177504,235.8,235.8283333333,50,-0.2644864071,-0.4532039003,-0.6379915749,-0.595486517,-1.3224320356,233.03,237.54,235.6125376344,231.9367956989,235.5941290323,16.2983155923,2105.0462365591,9,4873,6888,0
