btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_high_30,btc_low_30,btc_close_30,sp500_close_30,google_trend_2,google_trend_3,wikipedia_trend_2,class_y0
305993.66960822,438.214,438.185,50,0.6438039728,1.0940675261,1.845128975,1.3862851067,3.2989531809,452.78,431,456.7567741935,468.2712043011,443.0050752688,456.3444301075,1867.6634408602,13,15,8791,1
310124.0575112,442.692,441.0766666667,50,1.0083293334,1.5501908719,1.1459822586,1.9821648717,0.6653765625,457.7,429.55,456.3452688172,467.2750537634,443.5761935484,456.0854408602,1868.6365591398,12,13,11029,0
301260.37176679,445.09,442.2433333333,41.6666666667,0.5525633423,0,0.1754609892,-1.3862851067,-3.4379467759,437.67,425,456.2273333333,466.1757204301,442.6464086022,454.6351182796,1869.5096774194,12,13,7453,1
305842.81321528,445.59,444.6583333333,41.6666666667,0.1133147507,0.2732391803,-0.7353321533,-1.4356865111,0.5665737536,442.48,420.27,454.6136989247,464.0895483871,441.6499354839,453.3095268817,1871.4919354839,12,13,6995,0
299873.14154134,445.876,444.5116666667,33.3333333333,0.0652365401,-0.7431926201,-1.212715681,-0.1001001335,-0.7667740206,439.12,425.67,453.2788387097,461.9283870968,440.5538064516,451.7248387097,1873.3967741936,12,13,8319,1
306272.12979091,444.602,445.8966666667,41.6666666667,-0.2836295405,-0.5208810663,0.4514741703,0.3939243786,1.5546227778,444.07,437.61,451.6894193548,460.2001290323,439.8857419355,450.5349462366,1874.5435483871,12,13,9361,0
306272.12979091,442.724,444.835,41.6666666667,-0.416704853,0.3386056277,0.2626162524,0.7773113889,0,446.27,437.71,450.3702580645,458.7005591398,439.5175483871,449.3719354839,1874.3983870968,12,13,8940,1
309939.21090056,444.186,443.4883333333,50,0.3295427927,0.2702850525,0.6159714103,0.1466457265,0.2932914529,447.55,449.79,449.2272688172,457.347827957,439.1999784946,448.4547311828,1874.6774193548,12,13,8659,1
312234.28441702,445.498,444.9983333333,58.3333333333,0.2943208931,0.5595946216,0.2279185695,0.3418778542,0.3904642555,449.07,429.6,448.3320860215,456.1406666667,439.0218064516,447.8282580645,1874.909139785,11,12,7194,0
309735.54136165,447.056,445.7333333333,58.3333333333,0.3516901564,0.050957001,0.067942668,-0.0447317245,-0.4799277044,446.91,431.56,447.710688172,455.107311828,438.8907741935,447.1728172043,1875.1048387097,11,12,5596,1
314459.03075449,447.524,447.27,58.3333333333,0.1046584225,0.1308230281,0.0766668865,-0.0802317979,0.3194641086,448.34,430.61,447.059655914,454.1011397849,438.615827957,446.687483871,1875.7483870968,11,12,5717,1
342669.11582089,456.124,454.4366666667,66.6666666667,1.8408707491,2.2277655731,2.8401993457,4.5002628708,8.6810616329,489,438.36,446.5765591398,456.4442795699,438.7760860215,448.9446451613,1875.4204301075,11,12,7676,1
349781.01540779,465.458,462.4333333333,66.6666666667,1.9848632798,2.3834630359,3.337926616,4.8471578696,1.0132541064,493.98,444.02,448.8389247312,458.7649032258,441.6136774194,451.5467526882,1876.1677419355,11,12,12042,1
367220.05033309,481.644,476.2133333333,66.6666666667,3.3140325868,4.2625226596,5.5768755099,4.0247824484,7.0363107905,529.99,444.5,451.4485376344,463.1132688172,444.8149032258,456.4780215054,1877.2096774194,11,12,9387,0
347600.48808719,497.016,488.665,66.6666666667,3.1739084921,3.887519588,2.2896722397,2.9278813063,-1.1805481779,523.75,445.01,456.3899784946,468.5108817204,449.6710752688,460.922,1878.6521505376,11,12,8606,1
353129.00970296,513.036,502.2533333333,66.6666666667,3.2875479373,1.9391695134,2.2478079824,-0.1464434217,0.8876613345,528.44,444.52,460.8428387097,472.6330107527,454.2510322581,465.5989462366,1880.0430107527,11,11,7502,1
372911.60487926,530.016,523.18,75,3.2018535128,3.7490033644,2.6532342224,4.5701254225,8.2525895104,573.5,441.44,465.5298709677,480.3988817204,459.5090537634,473.1523655914,1881.3822580645,11,11,5270,1
384545.32476516,547.596,538.66,75,3.2753842073,2.3351525615,3.507052808,4.8167485448,1.3809075791,581.87,447.14,473.0674623656,488.4483010753,467.0588172043,480.9896989247,1882.9935483871,11,11,5711,0
364740.06697936,556.138,551.78,75,1.5500776191,2.2327340684,2.6810916463,-0.1046572857,-1.5902221505,572.7,487.11,480.9153978495,496.3323010753,473.3713548387,487.970516129,1884.9522580645,11,11,7820,1
373720.61843732,567.516,560.225,75,2.0622546191,2.3559029403,0.3903407503,-0.1049426642,1.3803368222,580.66,492.65,487.9079569892,503.1082795699,480.2787956989,495.158,1886.7889247312,11,11,9591,0
365610.30039548,576.302,568.325,66.6666666667,1.5971273079,-0.0667382427,-0.5492868499,-0.0288191996,-1.4379752215,572.37,518.55,495.1071827957,509.5941505376,486.6669892473,501.5143870968,1889.1137634409,11,11,10016,1
388113.24393088,585.722,583.7516666667,75,1.5775183364,1.6266710257,2.6989687511,3.3582847156,8.1545446526,621,515.4,501.4699569892,518.8571612903,493.3288817204,510.7407311828,1891.5649462366,11,11,10979,1
397809.9514054,594.906,592.735,75,1.5191480701,2.2964906252,2.6018752262,4.62180045,1.0890562474,627.8,527.09,510.702688172,527.6848817204,502.437483871,520.0355698925,1893.9225806452,11,11,9157,1
421959.9308634,606.564,600.92,75,1.9385599031,2.0781156733,3.2501459716,0.7979466311,0.5068370147,630.99,565.58,520.0042365591,539.6957849462,511.6812903226,529.1774408602,1896.1861290323,11,11,5933,1
442047.2065863,622.676,615.6733333333,75,2.598424518,3.6075244529,2.091851053,2.5932484558,4.6796598968,662,550.22,529.1528172043,550.8936344086,520.1960215054,539.8900860215,1898.3647311828,11,11,5865,1
455620.0156744,642.23,630.5866666667,75,3.1540202075,1.9038890962,2.1755000458,3.0098315613,1.3400032258,668.9,563.45,539.9171182796,561.8037419355,530.6792903226,550.7003225806,1900.4578494624,11,11,8602,0
438244.4476223,646.148,641.9566666667,75,0.6211708951,0.504199557,0.5033204044,-1.5848493418,-4.5097019093,640.55,560.05,550.6470107527,571.7255483871,538.8989892473,559.1049677419,1902.6907526882,11,11,11589,1
448969.2604381,652.884,648.7033333333,75,1.0451620875,1.1797433557,0.0131045086,-0.6503448499,3.2090122094,661.46,568.56,559.0467526882,580.8989462366,547.845655914,568.4109247312,1905.6387096774,11,11,10808,0
442517.07655256,656.118,651.93,66.6666666667,0.5060708916,-0.5373263597,-1.1631028881,0.5101966225,-2.1886189645,647.16,611,568.3462580645,589.0817419355,556.8023870968,576.2909247312,1909.1205376344,11,11,9597,1
448266.38128055,655.3,656.2866666667,66.6666666667,-0.1240949102,-0.4901194442,0.8497413775,-0.3298940384,1.5288308876,657.13,618.53,576.2232688172,596.4900645161,564.5550537634,584.3686451613,1912.4410752688,13,11,7651,1
450867.23167635,652.872,655.75,75,-0.3656342891,0.6703826159,-0.1758272486,0.8305686094,0.1323063312,658,613.03,584.3011612903,603.7098924731,572.9019784946,592.0305806452,1915.5960215054,13,11,6180,0
444068.96476227,654.52,652.1983333333,66.6666666667,0.2556222851,-0.482725196,0.0859060602,-0.6355563535,-1.4034190382,648.83,649.61,591.9673763441,610.3548172043,580.0293548387,598.658688172,1918.6525806452,13,11,6896,0
438159.3718452,651.934,653.525,66.6666666667,-0.3948129399,0.0536385662,-0.4380922075,-0.7232914769,-0.0431639156,648.55,621.86,598.6006451613,616.4675698925,586.9104086022,604.8527311828,1921.5602150538,13,11,8724,0
427729.7478798,646.602,646.695,58.3333333333,-0.8413590898,-1.4339065842,-1.955977556,-2.2322568149,-4.4213497142,623.81,639.69,604.8048172043,621.8280430108,591.5627526882,608.7886021505,1923.8829032258,13,11,9836,0
402907.2580381,628.996,633.685,50,-2.8765140481,-3.6287191429,-4.3704858445,-6.5341468089,-8.6469439036,569.98,647.16,608.9593548387,625.3185806452,591.6270537634,609.0255483871,1925.2244086022,13,11,9187,1
421577.8713371,615.796,622.83,50,-2.1139659288,-2.2916026515,-3.0410822301,-2.350948488,3.9450469275,592,635.88,609.2510322581,627.2204946237,592.273311828,610.4603870968,1926.8266666667,13,11,14202,0
405009.8996872,599.346,607.5933333333,41.6666666667,-2.7110490488,-3.3780203321,-3.0302438714,-0.2218938553,-4.3888346381,566.58,651.7,610.6819354839,627.5829892473,591.0631397849,609.9412473118,1928.3203225807,12,13,16836,1
413817.59888612,587.346,597.5466666667,41.6666666667,-1.9415443386,-1.3215929947,1.1201906416,-0.2922375013,3.8043596355,592,639.93,610.1547096774,627.6083655914,590.5358494624,610.5802150538,1929.6666666667,12,13,7230,0
403049.77171802,580.628,587.2733333333,41.6666666667,-1.113082371,0.7703830122,-0.2878382929,1.7626598797,-0.2790398762,587,642.45,611.0087526882,628.428172043,591.706172043,610.8096344086,1930.9302150538,12,13,7706,1
409638.08059957,588.104,584.9366666667,41.6666666667,1.2723117228,0.6041279216,2.2684487748,1.5004933445,3.2800265651,606.48,615,611.2295698925,628.9199784946,592.4521935484,612.0051827957,1932.3835483871,12,13,13319,1
416382.98243939,591.104,591.2533333333,50,0.5004431235,1.7227625639,1.0288968734,1.6828652481,0.0857039311,607.99,550,612.4105376344,629.4445376344,594.1907311828,612.8911182796,1934.6933333333,12,13,13773,0
411744.83948902,596.468,591.4866666667,41.6666666667,0.9250083871,0.205170575,0.3665740587,-1.0901521946,-2.2660083203,593.41,563,613.3457634409,629.2237204301,594.9497849462,612.5584301075,1936.939139785,12,13,13276,0
405034.85999478,596.362,595.06,33.3333333333,-0.0180184787,0.0472368707,-1.0303596941,-1.5883915067,-0.9107746931,590,538.38,612.9970107527,628.0373548387,594.7893548387,611.6541290323,1939.3787096774,12,13,11783,1
407984.05025244,597.238,595.5166666667,41.6666666667,0.148702094,-0.6341290238,-0.8740733422,-0.1781058531,0.5545629869,591.33,552.11,612.2037204301,626.3987741935,594.3951612903,610.7585591398,1941.6472688172,13,12,9156,1
411841.03928457,596.01,597.755,50,-0.2035118072,-0.2758157418,0.3875817844,1.0367600231,1.5189570593,600.34,582.01,611.2897419355,625.2694623656,594.3176344086,610.3150322581,1943.7561075269,13,12,5050,0
406545.0943015,592.254,594.7116666667,50,-0.6285552696,-0.2191920069,0.0113355552,-0.2602781606,-2.0395133806,588.22,580,610.8251397849,623.7542365591,593.6163010753,608.9249032258,1944.976516129,13,12,4948,0
400042.94918731,588.098,588.9816666667,50,-0.7129277481,-0.6634660119,-1.0694756781,-2.3636920469,-2.6878707131,574,599.9,609.4138924731,621.2617204301,592.2356989247,606.3997634409,1945.4474623656,13,12,6539,0
391149.49221455,582.574,583.4816666667,41.6666666667,-0.9622029293,-1.3413944083,-2.2948448975,-2.422510656,-2.1571505988,560.4,590,606.9566666667,618.213483871,589.6195913979,603.0889892473,1946.222172043,13,12,6735,1
395824.37114289,580.314,582.1433333333,50,-0.3859145756,-0.8621324844,-0.4696721856,0.6394270781,3.436004755,580.09,580.51,603.6209462366,615.2213333333,587.2048387097,601.0882795699,1946.847311828,13,12,6986,1
405007.70269312,580.244,583.5933333333,50,-0.0116634595,0.4952990207,1.5563555987,3.4131086974,3.3902126398,599.99,580,601.6017204301,613.5444301075,585.8589462366,600.3622150538,1947.5971827957,13,12,6040,0
401923.01321425,580.512,581.7966666667,50,0.0455093677,0.7288543879,1.6908560502,0.8182816978,-1.7536492442,591.46,587.82,600.8504731183,612.1009892473,585.4942365591,598.9216774194,1948.2545806452,12,13,12003,1
403516.34501394,585.966,583.7416666667,50,0.9304796925,1.7023872653,1.1245147688,-0.0083341668,1.7369809107,599.86,580.46,599.5073333333,610.4538709677,585.0660645161,598.1106236559,1948.8388602151,12,13,9591,1
419032.47105044,602.108,595.1566666667,50,2.691004692,2.5047546762,2.2096020217,4.1912276547,6.6454743987,640,572.1,598.6650752688,611.7887096774,584.9766021505,600.0043225806,1949.3898064516,12,13,5657,0
409534.73128748,613.76,608.1316666667,50,1.9143838822,1.5454266928,2.6451186718,3.0991875523,-0.4470992941,638.25,554.45,600.4579569892,613.8442150538,587.6617419355,601.6848817204,1950.7289247312,12,13,8654,1
414840.28401516,623.862,619.8833333333,58.3333333333,1.6165661908,2.4591200496,2.6998330959,0.7270124445,1.9011241831,650.49,557.2,602.1116989247,615.9437634409,590.3050107527,604.1401505376,1952.1019139785,12,13,7459,0
409870.37222535,635.148,627.55,50,1.8281505564,1.8509429678,0.2527658241,0.6026983833,-0.6957274166,648.48,574,604.5395053763,617.7001935484,592.9455483871,606.3275053763,1954.0050107527,12,13,9589,0
401131.325802,640.97,634.1233333333,41.6666666667,0.9476990325,-0.476744809,-0.4866266474,-1.6805020626,-2.6652767086,628.81,589.56,606.8623870968,619.3682365591,594.1583870968,607.4706666667,1955.6693978495,12,13,8270,1
402961.90566186,638.748,639.1416666667,50,-0.3496245935,-0.3252559184,-1.0673826189,-1.2532102201,0.1588562685,630.9,589.56,607.9601505376,619.956344086,595.8302795699,608.7032688172,1957.2264731183,10,12,6517,1
406296.84920345,637.212,637.385,58.3333333333,-0.2421176776,-0.7779281428,-0.8053283849,0.124645777,0.0904352854,633.87,595.51,609.218,621.0123225806,597.5136989247,610.040344086,1958.703655914,10,12,5000,0
399187.77130834,631.53,634.6916666667,58.3333333333,-0.8931304229,-0.9424811745,-0.3682159965,-0.631752129,-1.3539395434,622.09,638,610.7331827957,621.9244946237,598.6067956989,610.866,1959.8240645161,10,12,4717,1
401862.94460433,627.128,630.2716666667,58.3333333333,-0.6933141443,-0.2003235032,-0.3200500937,-0.5252927833,0.3033539768,623.98,638,611.5169462366,622.2511397849,600.0067311828,611.8889462366,1960.2202795699,10,12,7837,0
399559.18900984,625.722,626.2683333333,50,-0.2247879327,-0.320698983,-0.4577437392,-0.009645837,-0.3226456509,621.96,638.79,612.498,622.6953978495,601.5989462366,612.8553763441,1961.0277849462,10,12,7449,0
393223.47700887,623.096,624.2466666667,50,-0.421230292,-0.5491466864,-0.2808824007,-0.5730005894,-0.823355528,616.87,616.3,613.4218924731,623.0184086022,602.5393763441,613.5505376344,1961.185827957,10,12,6492,1
399318.01068435,623.982,625.08,50,0.1400165331,0.5135055522,0.5835560773,1.0366569414,2.8966694108,634.99,623.23,614.0751827957,624.1276129032,603.9128172043,615.4835053763,1961.6347311828,10,12,7383,1
403112.26823194,627.184,626.335,50,0.5082046814,0.5594173575,0.8534383603,1.6918353045,0.4870011982,637.9,622.86,615.9656344086,625.7626021505,606.2727956989,617.5852903226,1962.0438494624,11,10,6504,0
398953.47710685,628.564,627.8,50,0.2199470711,0.3555952516,0.7485788448,-0.3254664382,-1.1379340745,630.88,612.9,618.0197849462,627.1235913979,608.2951397849,619.0728817204,1962.3841505376,11,10,6696,0
395126.05258095,628.404,627.3316666667,41.6666666667,-0.0257412716,0.1736622925,-0.734006747,-1.3445107196,-1.5510873646,621.15,616.89,619.4749677419,627.9928817204,609.5850322581,619.8504086022,1963.215311828,11,10,5507,1
398661.8006515,629.61,627.4866666667,50,0.1945537495,-0.4809751658,-0.8036339538,-0.6364838935,0.2781195777,622.9,618.71,620.2187956989,628.4084731183,610.6578064516,620.6221505376,1963.7771182796,11,10,6334,0
393312.86769843,625.982,627.485,50,-0.5796581022,-0.8463229273,-0.7491192116,-0.348135135,-0.9743898477,617.39,607.9,620.958172043,628.6719139785,611.2007311828,620.930344086,1964.7050537634,11,10,7254,1
398215.01027743,622.802,625.3516666667,50,-0.5046685282,-0.3463521416,0.055226266,-0.0562203898,0.8619490681,626.3,613.46,621.2756129032,629.1611612903,611.6827956989,621.5186451613,1964.1797634409,11,10,7753,1
403241.35042844,623.146,624.435,50,0.0544528148,0.4558378597,0.515077287,1.2598108544,1.6576726408,632.59,628.7,622.1025376344,629.8654623656,612.6461505376,622.7441075269,1964.7899569893,11,10,7857,0
401317.75878237,624.638,624.06,50,0.2387610369,0.2289214017,0.6300251515,0.5140631932,-0.6295462543,630,626.09,623.2926451613,630.5100645161,613.9915268817,623.6583870968,1965.3689677419,11,11,7345,0
399850.16738063,625.458,625.0316666667,41.6666666667,0.1312109675,0.4076111713,0.2561652056,-0.4445885119,-0.2596307695,626.98,616.84,624.2627526882,630.9382795699,614.9390537634,624.3917419355,1965.9200215054,11,11,5944,0
395890.51193603,626.632,625.0033333333,41.6666666667,0.1894188846,0.0212863387,-0.524175762,-0.4714905159,-0.6833502623,622.63,616.09,624.9593333333,631.1701075269,615.4790752688,624.7657849462,1966.1173548387,11,11,5995,0
392526.40747797,625.844,625.2366666667,41.6666666667,-0.1270500701,-0.5732307479,-0.5544589124,-0.7018729838,-0.7203957053,619.99,610.01,625.2957419355,631.1367526882,616.1541505376,624.783827957,1966.875483871,11,11,7553,1
396567.14451886,623.524,625.0366666667,41.6666666667,-0.3701445788,-0.3052941599,-0.32051529,-0.1390978038,0.4422000976,620.95,610,625.394516129,630.9321290323,616.586344086,624.9401075269,1967.9820430108,11,11,7978,0
386326.13593266,618.13,619.88,33.3333333333,-0.8770069325,-1.0313509732,-1.1473512102,-1.3608289626,-3.1638580228,603.96,618.46,625.5129677419,630.6150322581,615.3696129032,623.7781505376,1969.0289247312,11,11,7598,1
391169.9147355,613.316,615.5966666667,41.6666666667,-0.7829087376,-0.8077983564,-0.8369325735,-1.476498909,0.2108602048,602.93,625,624.4649032258,629.4292473118,614.2313333333,622.6356774194,1969.3983870968,11,11,6958,0
387561.93851796,608.016,610.4683333333,41.6666666667,-0.8697307869,-0.9070645574,-1.3568194423,-0.4533001521,-1.117460509,596.23,620,623.2859569892,627.7500215054,612.8186021505,620.969483871,1969.7205376344,11,11,6410,0
383769.15324431,602.424,605.0633333333,33.3333333333,-0.9255639742,-1.2675049922,-0.6353873153,-1.0585110753,-0.9995616416,592.61,615,621.5832903226,626.0106021505,611.2708172043,618.8857849462,1969.9937634409,11,11,6528,0
373229.22113021,595.53,599.775,33.3333333333,-1.1421452851,-0.6367171006,-0.9192428691,-0.8201340491,-0.6407064566,589.88,618.26,619.6123655914,623.8244516129,608.4972258065,616.5796989247,1970.321827957,11,11,4887,0
369145.11345693,592.388,593.9333333333,25,-0.5291608,-0.7141660512,-0.5797345653,-0.3698210271,-0.0989355976,585.93,615.51,617.4811827957,621.3946666667,606.2484946237,614.2427096774,1969.9595698925,11,11,7038,0
358646.37141423,584.57,587.63,16.6666666667,-1.3406116089,-1.3963993839,-1.5286786313,-1.9726647186,-3.8463938397,563.83,591.12,615.0985591398,618.602172043,602.6775268817,610.5092473118,1969.7026881721,11,11,6910,1
368029.78491359,581.732,584.1483333333,25,-0.4817464954,-0.3522927089,-0.2561547929,-0.3347643906,3.1768650584,583.54,592.97,611.3200860215,616.1991182796,599.1104086022,608.1161505376,1966.8221505376,11,11,8316,1
379969.37983499,583.312,584.4766666667,33.3333333333,0.265885279,0.4925332129,0.689689483,2.9577311444,2.7385972304,597.84,590,608.9770322581,615.0538709677,597.3888817204,606.886516129,1963.6265591398,11,11,8099,0
376439.66128975,583.924,584.3583333333,33.3333333333,0.104071248,0.1548229594,1.4885618924,0.6444103094,-1.4497766116,589.6,589,607.6742150538,613.4962580645,595.9934408602,605.2138709677,1960.5368817204,10,11,6750,0
373636.74010728,584.516,584.755,33.3333333333,0.1007781783,1.0875711828,0.3911398909,-0.7825887789,-0.1154009462,588.96,570.5,605.9530107527,611.5321935484,594.2789462366,603.6186451613,1957.5740860215,10,11,4627,0
