btc_sma10_1,btc_wma_10_1,btc_mom_1,btc_stcK_1,btc_stcD_1,btc_rsi_1,btc_macd_1,btc_lw_1,btc_ao_1,btc_cci_1,btc_open_0,class_y0
360.363,373.0816363636,79.86,89.7825022729,88.0813469115,55.0479106716,-23.2731526894,10.2174977271,0.9229371138,57.7300152278,402.01,0
367.463,379.292,65.93,83.5862647738,87.9434351694,51.83671013,-20.8610671492,16.4137352262,0.0510869565,44.1880910676,394.52,0
372.999,382.2896363636,49.15,76.1941394503,83.187635499,48.2225862423,-18.6515277829,23.8058605497,0.155017301,28.4351226522,384.19,0
377.884,384.2261818182,27.92,75.9843345689,78.5882462643,48.1200393439,-16.6470438593,24.0156654311,0.1363031915,23.4407193001,383.2,1
381.369,386.5345454545,26.57,80.8308273306,77.6697671166,50.7266763237,-14.7276569913,19.1691726694,0.6722523411,38.7931599261,390.59,0
383.721,387.6547272727,26.64,75.0532350532,77.2894656509,49.5467699437,-12.9773183996,24.9467649468,0.3967567568,40.8705473,389.06,0
385.753,387.1981818182,19.21,65.1770498012,73.687037395,47.1019228594,-11.4959456089,34.8229501988,0.215916955,30.2940658604,381,1
388.134,387.2085454545,7.7,64.6606632989,68.2969827178,49.0717169292,-10.1612194823,35.3393367011,0.846945779,38.6960707227,385.79,0
388.527,386.1005454545,-10.56,47.8909986955,59.2429039319,47.510237235,-9.0253658664,52.1090013045,0.3449830891,33.8282772948,382.05,0
384.985,380.4010909091,-46.2,9.0895500075,40.5470706673,38.7532013428,-8.4497611569,90.9104499925,0.0780715397,-10.1834629417,356.81,1
380.533,375.6510909091,-35.66,19.7148676171,25.5651387733,39.5638995376,-8.2094216246,80.2851323829,0.3371192566,-40.602258303,358.78,0
375.95,369.8614545455,-35.26,9.7303634232,12.8449270159,36.4210430748,-8.3353642833,90.2696365768,0.0134228188,-69.1932439524,348.69,1
373.073,366.0850909091,-28.47,18.1841865312,15.8764725238,39.7123058453,-8.5617412602,81.8158134688,0.7735135135,-66.4335288706,355.19,0
369.708,361.89,-40.58,11.4367591507,13.117103035,38.0205514387,-8.9023314012,88.5632408493,0.3675847458,-82.3565100379,351.03,1
366.346,359.5721818182,-30.57,24.9445324881,18.1884927233,41.619254486,-9.1653208938,75.0554675119,1.0095642933,-74.5658948017,355.71,0
361.163,354.0001818182,-45.51,3.6089538602,13.330081833,34.9447510819,-9.6841867225,96.3910461398,-0.0428067079,-117.4150275106,336.37,1
357.656,351.2687272727,-39.67,20.4510108865,16.3348324116,40.0307385369,-10.1475947544,79.5489891135,0.8634072581,-101.3384737746,346.14,0
352.874,347.6930909091,-44.05,7.7760497667,10.6120048378,37.5619554771,-10.6588503677,92.2239502333,0.1460674157,-105.0989233609,337.99,0
347.14,342.5705454545,-32.48,10.4198866564,12.8823157699,33.8914068747,-11.3610355661,89.5801133436,0.0647419073,-129.7312754223,324.55,0
343.858,338.4287272727,-34.5,10.0727839875,9.4229068035,33.8004064691,-12.1256124244,89.9272160125,0.3996282528,-121.9009115804,324.23,1
340.522,335.0909090909,-23.19,11.5544580192,10.682376221,34.4360729431,-12.8433900263,88.4455419808,0.856,-99.7005296238,326.45,1
338.675,333.2178181818,-24.96,18.8347633546,13.4873351204,37.1279393883,-13.3896301459,81.1652366454,0.5736434109,-88.3077764757,329.96,1
336.995,333.1641818182,-11.62,32.0429790992,20.810733491,41.592607804,-13.6390133755,67.9570209008,0.9076122316,-53.2034129586,338.37,1
336.994,335.5269090909,-6.97,70.8704883227,40.5827435922,47.3241299824,-13.4729425368,29.1295116773,0.8746286393,-20.748036761,349.99,0
335.514,336.4661818182,6.46,55.0765251132,52.663330845,44.1756608354,-13.1493943602,44.9234748868,0.1838297872,-18.7174750871,342.16,1
336.483,338.2618181818,-0.75,62.0392325932,62.6620820097,45.7782269725,-12.662600476,37.9607674068,0.7818181818,-13.6784043688,346.19,1
338.346,343.4049090909,26.78,96.823482107,71.3130799378,54.262270803,-11.7609486756,3.176517893,0.9132897603,33.1163252024,365.37,1
341.19,348.5110909091,41.73,81.458469588,80.1070614294,54.9130284094,-10.5932481362,18.541530412,0.6350757206,65.1438941687,366.43,1
345.785,353.8674545455,46.29,88.3584041857,88.8801186269,56.6034270505,-9.2285344026,11.6415958143,0.4528469751,66.990531695,370.09,1
356.012,368.5665454545,101.13,93.0874016414,87.6347584717,71.7397229936,-6.8977152629,6.9125983586,0.9876828329,169.8833096611,426.64,0
365.555,380.3698181818,90.71,75.9740732649,85.806626364,69.0970095565,-4.1587642447,24.0259267351,0.3770899544,166.7844415426,417.85,0
372.531,386.6289090909,61.6,60.7166266113,76.5927005059,60.3041270927,-1.6323507593,39.2833733887,-0.0168674699,110.4082838788,399.97,0
376.392,387.4396363636,27,43.3004127358,59.9970375373,52.4207094091,0.2653379831,56.6995872642,0.189429618,66.2053646937,376.97,1
380.379,389.8883636364,47.7,52.1654719235,52.0608370902,55.8965831898,1.8742028319,47.8345280765,0.9005,65.9412775968,389.86,0
384.932,391.2176363636,42.3,50.5451015532,48.6703287375,55.1648140939,3.1788063356,49.4548984468,0.6285,74.4977791318,388.72,0
387.881,389.39,10.11,36.8286445013,46.5130726593,50.9263777104,4.0126940404,63.1713554987,0.2939932318,42.3795778865,374.87,1
389.307,387.7807272727,12.6,36.3450913727,41.2396124757,52.2074894334,4.5648975151,63.6549086273,0.7835262083,36.6457796442,379.04,0
388.311,381.8103636364,-14.18,14.1560958421,29.1099439054,45.2862906758,4.541263404,85.8439041579,0.0923333333,-3.5405236063,356.47,0
386.366,375.0629090909,-75.43,9.354041652,19.9517429556,43.8247068288,4.0635141593,90.645958348,0.1228710462,-41.3630824712,351.19,1
379.015,369.0181818182,-67.81,9.8954143202,11.1351839381,44.527152501,3.3475496592,90.1045856798,0.9671700591,-31.0160999386,354.29,1
373.639,366.8645454545,-32.81,22.454634844,13.9013636054,49.5032679281,2.7363382955,77.545365156,0.9946315276,-15.201786972,367.17,1
371.24,367.292,-1,30.338786091,20.8962784184,52.3904928411,2.3573061583,69.661213909,0.9785591767,18.0751172773,375.99,1
371.278,368.4065454545,-12.49,31.5723607759,28.121927237,52.8447922692,2.1603132695,68.4276392241,0.9192307692,27.5193024888,377.05,0
369.142,367.9014545455,-19.19,23.643514794,28.5182205536,49.5706161385,1.9413062872,76.356485206,0.1167929293,-14.4347858463,368.5,1
367.371,368.0538181818,-4.9,35.6932907348,30.3030554349,50.1258780513,1.7391699115,64.3067092652,0.7622767857,-18.389122414,369.98,1
367.569,369.7790909091,-2.17,47.7176148047,35.6848067778,52.7314206551,1.6640064897,52.2823851953,0.4867180805,-18.5441832919,376,0
367.215,371.2192727273,19.02,45.8396161755,43.0835072383,52.1472082277,1.646717289,54.1603838245,0.6787456446,-0.4961773761,375.48,1
369.269,373.0001818182,25.81,47.9232350925,47.1601553576,52.7723881306,1.6871063679,52.0767649075,0.7497116494,-4.7615667495,376.09,0
371.802,374.3203636364,23.41,64.9830380701,52.915296446,52.5389555365,1.7500264363,35.0169619299,0.5711206897,-6.6666666667,376.53,1
374.442,375.7236363636,12.35,70.6181681116,61.1748137581,53.9067067882,1.8674851581,29.3818318884,0.8296199214,10.9706198467,379.52,0
375.258,375.8850909091,-0.66,62.721447418,66.1075511999,51.6599734673,1.9418648915,37.278552582,0.3870967742,16.7950523264,376.61,0
374.575,374.7763636364,-8.21,51.0931021485,61.4775725594,48.4572232201,1.8824797919,48.9068978515,0.1927330174,-23.9653231012,369.89,1
374.438,375.0354545455,7.5,56.9691510921,56.9279002195,52.0092943313,1.8472042042,43.0308489079,0.7109120521,2.4400165347,376,0
375.026,375.0249090909,4.4,50.7600950119,52.9407827508,51.1108919466,1.7988328904,49.2399049881,0.1742957746,19.9952562592,375.05,1
375.754,375.4310909091,0.4,51.8997574778,53.2096678606,52.6759623636,1.7866379471,48.1002425222,0.7188940092,51.1628603838,376.03,0
374.198,372.8030909091,-14.19,8.8924818108,37.1841114335,44.2264943343,1.5390523432,91.1075181892,0,-65.7203339511,362.74,0
371.852,368.7725454545,-24.98,18.9068730941,26.5663707942,40.1936972047,1.0055020326,81.0931269059,0.1595538312,-207.6199310463,352.02,0
368.672,363.9285454545,-31.32,2.9087497068,10.2360348706,37.4855220653,0.2095833133,97.0912502932,0.1956521739,-228.6787813411,345.22,1
365.909,360.3336363636,-30.62,19.4444444444,13.7533557484,39.8470987066,-0.6506653549,80.5555555556,0.7803491677,-190.4774635324,348.88,1
363.181,357.8483636364,-23.09,26.5811965812,16.3114635775,41.9834758641,-1.451368385,73.4188034188,0.9150141643,-163.2246157855,353.33,0
360.815,355.7554545455,-17.49,27.4768518519,24.5008309592,41.7112137288,-2.1785612417,72.5231481481,0.2940379404,-160.090530513,351.67,1
359.551,354.9745454545,-19.48,38.7037037037,30.9205840456,44.9806713176,-2.7392143955,61.2962962963,0.6433389545,-113.4687485276,357.3,0
356.851,353.0561818182,-25.38,21.2962962963,29.1589506173,41.1285911707,-3.2798273095,78.7037037037,0.0703336339,-127.4259343121,348.85,0
352.318,348.0014545455,-48.21,3.0722242185,21.0240747395,33.0437954708,-4.0903547756,96.9277757815,0.0159018628,-211.7642968713,329.05,0
346.792,342.4890909091,-39.3,10.6179422836,11.6621542661,30.7438656195,-5.1307261513,89.3820577164,0.3342967245,-233.7941879106,321.96,0
341.929,336.2850909091,-39.36,10.5349794239,8.075048642,27.9693670038,-6.3977819881,89.4650205761,0.1750727449,-234.4058991568,312.65,1
338.559,331.9943636364,-26.88,18.397462419,13.1834613755,31.9797315455,-7.6356142593,81.602537581,0.5686578743,-185.3658442534,318.58,1
337.217,330.7636363636,-17.11,36.9604192525,21.9642870318,40.4681932858,-8.5580910045,63.0395807475,0.8901699029,-110.2085045934,331.77,0
334.328,327.6350909091,-32.23,20.7831742078,25.3803519598,36.2093093119,-9.4029886596,79.2168257922,0.0384331116,-104.4442215138,320.88,1
332.26,327.1318181818,-20.11,44.5805369128,34.1080434577,42.5889849121,-9.9492654952,55.4194630872,0.9921930447,-72.452175949,332.52,1
330.785,327.9790909091,-19.6,53.7180349933,39.6939153713,45.321876368,-10.171543794,46.2819650067,0.6460869565,-41.7024280319,336.9,0
327.439,326.5745454545,-25.94,30.4004037685,42.8996585582,40.0172206458,-10.3770390904,69.5995962315,-0.0012515645,-58.7337086998,323.03,0
324.525,325.1965454545,-9.19,27.37985638,37.1660983806,38.8855779849,-10.5886454829,72.62014362,0.0930888575,-69.4777500942,319.85,1
324.447,325.8774545455,6.27,42.8650340637,33.5484314041,43.4145328811,-10.6346791322,57.1349659363,0.7903645833,-41.8294926502,329.31,0
323.894,324.4270909091,3.8,21.1379119867,30.4609341435,39.0426884739,-10.7385453572,78.8620880133,0.0588235294,-51.6856312558,316.48,1
324.391,323.29,-0.69,24.1827566431,29.3952342312,39.6911720639,-10.8300730973,75.8172433569,0.3705035971,-52.7668901715,317.64,0
323.859,321.2207272727,-18.78,18.0793507665,21.1333397988,37.9697372166,-10.9582542973,81.9206492335,0.2530364372,-51.8071091245,313.36,0
321.787,318.8954545455,-8.94,17.8823529412,20.0481534502,37.2409136354,-11.1086651944,82.1176470588,0.5553914328,-52.7723832929,311.1,1
321.886,318.7523636364,-10.56,47.0882352941,27.6833130006,43.2459280322,-11.0813782017,52.9117647059,0.96314258,-33.5169528511,321,0
320.111,317.284,-23.11,21.0163111669,28.6622998007,40.2433397797,-11.0335995918,78.9836888331,0,-33.4409549834,313.82,1
317.961,316.4310909091,-7.64,18.6961021042,28.9335495217,41.2273675888,-10.9246474518,81.3038978958,0.6336633663,-31.4086270137,315.42,0
313.855,309.8927272727,-37.86,3.3904051534,14.3676061415,30.1343792277,-11.2913614794,96.6095948466,0.0317113177,-87.8631981357,280,0
308.269,300.8281818182,-64.27,10.7155613764,10.934022878,26.0662701696,-12.1984342807,89.2844386236,0.2148880489,-137.8993055747,264.55,1
303.122,295.1065454545,-39.67,25.9554708894,13.3538124731,32.9936419948,-13.1646240143,74.0445291106,1.0043942247,-115.0257852957,276.8,0
299.155,290.3207272727,-40.84,26.6178266178,21.0962862945,32.9936419948,-14.0872129924,73.3821733822,1.0043942247,-99.9142911504,276.8,0
295.071,286.2561818182,-36.21,28.3116883117,26.9616619396,32.9936419948,-14.9020026149,71.6883116883,1.0043942247,-96.9953845384,276.8,0
291.45,282.9341818182,-34.27,28.3116883117,27.7470677471,32.9936419948,-15.572548393,71.6883116883,1.0043942247,-92.7654271435,272.45,1
289.74,283.3923636364,-27.03,52.4424707307,36.3552824514,42.6832555475,-15.8081034964,47.5575292693,0.866359447,-47.0909321429,293.89,0
285.199,280.8196363636,-38.22,31.196969697,37.3170429131,36.584424938,-16.0158789842,68.803030303,0.0429703796,-71.4069521082,275.6,0
280.457,277.3998181818,-49.03,17.2575757576,33.6323387284,33.9681245389,-16.3056280115,82.7424242424,0.283669141,-92.2077507924,266.34,1
275.657,275.0294545455,-14.58,18.8181818182,22.4242424242,34.5326070642,-16.5779704695,81.1818181818,0.6794150731,-84.3812581157,267.1,0
270.157,266.1827272727,-37,10.4761904762,15.5173160173,25.3677982058,-17.4322191303,89.5238095238,0.0139980825,-147.4774086661,227.01,0
260.898,248.2287272727,-105.39,11.2752075919,13.5231932954,18.2098865602,-19.4535886285,88.7247924081,0.0495604536,-230.7812962124,172,1
254.316,239.1527272727,-65.82,35.5871453739,19.112847814,32.7550138719,-21.4248684246,64.4128546261,0.9555045872,-155.3294690442,210.69,0
247.439,230.7370909091,-68.77,33.8835424534,26.9152984731,32.2939317443,-23.2596491396,66.1164575466,0.4846674632,-123.7511551716,208.02,0
239.728,222.0554545455,-77.11,30.9895150721,33.4867342998,30.9667662705,-24.9927390219,69.0104849279,0.2327044025,-119.6532573726,199.69,1
233.233,216.9867272727,-82.12,38.9580602883,34.6103726046,35.1513955921,-26.3202704191,61.0419397117,0.8269088213,-91.3373019027,211.8,1
225.47,213.9152727273,-59.25,41.9003931848,37.2826561817,36.6777403172,-27.1923896774,58.0996068152,0.6865558912,-71.4393440724,216.01,0
218.976,211.2207272727,-55.74,38.1716906946,39.6767147226,35.5362449849,-27.7621511675,61.8283093054,0.0316925152,-68.154322269,211.94,1
215.053,212.7087272727,-40.26,48.9908256881,43.0209698558,41.2497279982,-27.7858498616,51.0091743119,0.7635983264,-43.2861197111,227.75,1
211.719,216.1681818182,7.08,53.5255570118,46.8960244648,43.5096993386,-27.2923105188,46.4744429882,0.9114703618,-16.8147800623,234.08,0
212.383,220.1538181818,62.23,56.9705469846,53.1623098948,43.3953936228,-26.4452637896,43.0294530154,0.4096885813,-13.2544767338,233.42,1
220.161,226.846,38.21,75.2995176599,61.9318738854,48.5406666094,-25.1126837948,24.7004823401,0.8191382766,4.3363084113,249.33,1
224.594,233.2367272727,47.28,85.7368991086,72.6689879177,50.4496793558,-23.390759089,14.2631008914,0.4984045948,20.8272491861,254.67,1
231.271,242.3650909091,75.11,77.7142857143,79.5835674942,56.0424070644,-21.1508029612,22.2857142857,0.9884120949,71.0822887143,274.76,0
237.7,248.3121818182,52.13,70.8444444444,78.0985430891,52.4997084846,-18.8279967979,29.1555555556,0.1047726631,41.2268196347,263.97,0
240.122,248.0158181818,19.73,47.7864214993,65.448383886,44.6576427686,-16.977402111,52.2135785007,0.060927479,11.2943624878,236.07,0
242.067,247.2281818182,25.14,37.0508791302,51.8939150247,44.5856892645,-15.4855639634,62.9491208698,0.2754733995,-2.0885921884,235.12,0
243.9,244.8487272727,1.82,31.2664571477,38.7012525924,42.7802884833,-14.3701469252,68.7335428523,0.4722507708,3.3347801154,228.96,0
242.874,239.9396363636,-17.18,19.0459610028,29.1210990936,39.7086653016,-13.7091122233,80.9540389972,0.305511811,-13.0025787116,218.04,1
242.159,237.0407272727,-6.71,23.11897702,24.4771317235,43.3459230515,-13.1762594665,76.88102298,0.6566068515,-8.6210370815,226.93,1
242.642,236.37,-10.72,33.8120830245,25.3256736824,47.2862533141,-12.5375363709,66.1879169755,0.745418524,14.8107931047,238.38,0
240.522,233.706,-27.32,21.9161105815,26.2823902087,44.2746565994,-12.0045654157,78.0838894185,0.2873786408,4.6362074012,227.94,0
237.691,231.2474545455,-47.8,18.2606980872,24.6629638977,43.9896395049,-11.5542511106,81.7393019128,0.2741347905,-16.1449361014,226.93,0
231.892,227.4509090909,-47.17,8.213370144,16.1300596042,41.0597220502,-11.3155916355,91.786629856,0.1077005924,-45.8278268262,216.46,1
227.831,225.9014545455,-12.7,14.6815223822,13.7185302044,43.6612387296,-11.0916527405,85.3184776178,0.5926653569,-53.3704519198,223.44,1
227.054,225.9867272727,-7.49,19.542496549,14.1457963584,45.604387576,-10.784744276,80.457503451,0.8292422625,-31.6929700976,228.78,0
225.863,225.4096363636,-5.1,15.1843817787,16.4694669033,44.1346542647,-10.4878586464,84.8156182213,0.2940422806,-51.3755103302,223.92,0
225.055,224.5072727273,4,17.7352563187,17.4873782155,43.1255291279,-10.236458579,82.2647436813,0.1919927207,-86.9035870675,220.91,0
225.407,223.6645454545,-6.51,20.5968604451,17.8388328475,42.9551602372,-10.0110739477,79.4031395549,0.1571428571,-99.9750903703,220.42,0
224.669,222.5996363636,-18.92,30.3287671233,22.8869612957,42.6264616468,-9.8048734019,69.6712328767,0.5533088235,-86.198301418,219.57,1
223.122,222.2961818182,-4.99,39.7808219178,30.2354831621,44.4420331937,-9.5441164176,60.2191780822,0.6968503937,-74.6061196519,223.02,1
224.023,224.8194545455,10,79.4207741576,49.8434543996,51.1917915352,-9.0177190315,20.5792258424,0.922306959,8.47897922,237,1
227.022,230.8134545455,40.18,95.4357662798,71.5457874517,58.8746216281,-8.0129360278,4.5642337202,0.9955377064,117.9466166559,256.81,0
228.904,232.3785454545,12.26,43.8337102105,72.8967502159,49.845817657,-7.0835057951,56.1662897895,0.2720936022,96.6413713793,235.61,0
230.037,233.4323636364,6.4,42.2160375718,60.495171354,49.4899524614,-6.2487203522,57.7839624282,0.4655029094,48.6594943825,234.69,1
231.677,236.0983636364,20.82,59.6103670204,48.5533716009,53.3468614532,-5.3432310052,40.3896329796,0.839594514,95.6587306003,244.6,0
233.026,237.1334545455,16.47,46.8603235345,49.5622427089,50.3140886114,-4.5456606334,53.1396764655,0.1534356237,68.4999090217,237.37,1
234.995,238.5087272727,20.17,52.3286237572,52.9331047707,51.6153810732,-3.7958080417,47.6713762428,0.8110403397,72.5460057438,240.61,1
237.501,240.4150909091,25.93,57.5963718821,52.2617730579,53.6027195881,-3.0285040339,42.4036281179,0.8809283552,89.7061525807,245,0
240.087,241.8530909091,22.41,57.4640967498,55.7963641297,53.5688000205,-2.2846993962,42.5359032502,0.6105263158,86.1928009031,245.84,0
241.437,241.2009090909,-0.5,40.6273620559,51.8959435626,49.2930390037,-1.7315617308,59.3726379441,0.1345381526,42.0811468169,236.46,1
241.702,240.876,-17.34,46.5797430083,48.223733938,50.78853526,-1.2727238306,53.4202569917,0.5027932961,29.9261759145,239.63,0
239.958,240.4847272727,3.92,43.1804526337,43.4625192326,50.7373765148,-0.8957388836,56.8195473663,0.2693877551,34.1444764637,239.53,0
240.192,240.1232727273,3.27,39.991985574,43.250727072,49.8824210542,-0.6129863631,60.008014426,0.2871485944,25.0291875282,237.99,0
240.406,239.5138181818,-7.86,33.2330827068,38.8018403048,49.2433209957,-0.4207506263,66.7669172932,0.127753304,8.7758479174,236.83,1
241.214,241.7636363636,15.41,62.3101817277,45.1784166695,57.5127338946,-0.0400540048,37.6898182723,0.9659829915,81.6650734971,252.29,1
242.824,243.992,12.88,64.0278815036,53.1903819793,57.8329917013,0.4499093404,35.9721184964,0.1901709402,88.362290992,253.45,1
244.599,246.8130909091,12.86,93.8486312399,73.3955648237,60.117973325,1.0593468342,6.1513687601,0.4445901639,98.5470942303,257.95,1
247.544,252.3278181818,29.52,95.3989775506,84.4251634314,66.731654227,1.9739899843,4.6010224494,0.8723702665,168.4572723129,275.95,1
