btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_high_5,btc_low_5,btc_close_5,btc_vol_5,hrate_30,class_y0
566920.856105899,401.336,395.05,66.6666666667,2.7385778545,1.8008229849,2.3804851307,2.635524816,-0.217998098,416.69,389.89,363,388,16784.1266675,567289.976151387,0
558456.971366409,406.85,403.7083333333,66.6666666667,1.3729146441,1.7006841682,1.6441103043,-0.2783584086,-0.3387187191,415.57,399.85,383,388.24,14679.4360319,576980.867931501,1
587477.169760009,419.81,414.5483333333,66.6666666667,3.0871343342,3.3913164777,2.6920727269,4.1471081394,8.6329349979,453.12,399.91,381.01,395.57,14949.5860745,590973.416097813,0
557706.885962309,427.934,422.54,58.3333333333,1.9550033109,1.0714922061,1.5013223074,2.4213428207,-3.7902493564,436.08,418.87,388.33,417.89,11455.1410917,598932.714668673,0
545981.218722709,430.97,428.79,58.3333333333,0.7136227551,0.9465279684,1.3749435309,-2.2540522026,-0.7178550487,433.13,424.95,400,416.98,21039.9085073,604628.608780557,1
559367.962880009,436.246,433.035,66.6666666667,1.2268764419,1.6182752322,-0.7199446897,0.8152076437,2.3482703361,443.3,419.79,408.91,415.57,8463.88473949,605373.623230142,1
577464.351163209,446.038,440.96,66.6666666667,2.2275013984,0.6261429985,2.0982737834,3.5063381995,4.664406063,464.53,454.48,415.13,453.04,29020.1983936,612883.866746815,0
554087.228589809,446.604,447.6766666667,58.3333333333,0.1245451869,1.1032438227,1.7102767799,1.3912800018,-1.8818460594,455.61,467.8,403,436.19,29770.2837977,624288.522898032,1
560685.869538409,450.6,448.1983333333,58.3333333333,0.8957523763,1.2991542326,0.9494488647,-0.9080297344,0.0657865907,455.37,442.97,422.03,433.07,11725.6672396,628739.562407069,1
573600.606341809,456.478,452.5766666667,58.3333333333,1.3132137794,1.0544496403,-0.1488691673,0.7176192788,1.3694519669,463.7,448.12,428.42,443.36,13386.7441573,630725.662080228,0
566761.427654789,460.166,457.365,50,0.8149963161,-0.1473561206,0.4308071924,0.6133174932,-0.1428169805,461.89,464.99,442.94,464.53,18096.3882832,632754.241257836,0
550134.939299489,455.768,457.2283333333,41.6666666667,-0.969905718,-0.7419206327,-1.0111563738,-2.2014605442,-4.2601041078,442.47,465,436.89,455.87,23377.1225734,640278.452773131,0
531204.076113389,452.208,452.8183333333,41.6666666667,-0.7965793238,-1.0121708025,-1.8060450589,-2.6376590981,-1.0152140884,438.14,458.84,448.75,456.17,6598.6409486,651435.539272396,0
523058.058725409,448.07,449.42,41.6666666667,-0.9283335209,-1.5027798928,-1.9561008636,-0.8040992415,-0.5929843946,435.65,466.64,453.5,462.46,12914.7368034,657528.073517301,1
530158.287012809,444.09,447.1516666667,41.6666666667,-0.879680365,-1.0638962111,0.0015064211,0.5098666759,1.6127177463,443.01,465.9,452.03,461.8,6839.17868702,659439.056050837,1
540296.602562809,442.73,445.9083333333,50,-0.2966895594,0.6941640777,1.2639567997,2.1924273969,2.7721370475,455.78,462,433.83,442.54,16626.4883553,668359.119978908,1
543173.769914119,445.324,444.86,58.3333333333,0.5777362903,0.9759738849,1.4989599781,1.442081094,0.1120251405,455.5,450,425.52,438.07,18930.8631861,671961.930599602,0
516501.648183419,441.188,440.6683333333,50,-0.9671535687,-1.0606958623,-1.9518337318,-4.3138191215,-8.7396633834,417.11,443.58,433.06,435.48,8146.01738798,670762.420099159,1
523470.221842589,438.444,437.95,50,-0.6402487828,-1.2034904151,-2.5286995692,-3.8490619241,1.0415395352,421.78,445.52,434.43,442.56,7100.2282874,685005.924708299,0
515909.658850579,434.224,435.6133333333,50,-0.9770234941,-1.9143136295,-2.5897598862,0.4851918624,-0.0711558105,420.81,459.54,443.01,455,10138.31555,701348.034280284,1
526329.244216579,429.588,433.8233333333,50,-1.0457716841,-1.3352208902,1.1329266075,1.1786201437,2.4283960979,431.7,458.33,448,455.51,2877.16735131,706710.64828355,0
518611.733953939,423.654,428.9633333333,41.6666666667,-1.3470796298,0.5010663086,0.3209085663,0.5169407548,-1.3945145883,426.09,457.45,407.25,417.39,26672.1217307,708902.618228679,1
525246.597121019,426.354,424.86,50,0.6366360118,0.5354101309,0.7375987781,-0.1077998818,1.1789148247,430.89,425.42,410.5,421.76,6968.57365917,717090.388731991,1
529034.708295049,428.766,427.5983333333,58.3333333333,0.563865393,0.7226206939,0.1540288926,0.928300633,0.6776864414,434.87,429.86,417.01,421.46,7560.56299201,720842.321367088,0
526062.644845699,431.184,429.5633333333,58.3333333333,0.5656451211,0.0999573769,0.5981146986,0.3077146356,-0.0622571702,433.2,433.33,418.55,431.82,10419.585366,721489.373308753,0
521491.547807289,431.028,431.16,58.3333333333,-0.0361588305,0.3034301089,0.0116018703,-0.3214404152,-0.5806236601,431.54,434.97,420.75,425.84,7717.51026264,722446.363243205,1
527209.143265279,432.694,431.5516666667,58.3333333333,0.3874494722,0.189583134,0.0268820316,0.0714516325,0.7235269251,433.31,433.89,419.99,430.89,6634.86316708,726999.318866693,0
523327.422403329,433.002,432.65,50,0.071352529,-0.0802309491,-0.0862222087,0.160978517,-0.4015698911,432.45,436,427.2,433.82,3788.11117403,739865.747523908,0
517819.808177089,432.15,432.4283333333,41.6666666667,-0.1973654507,-0.2311425208,-0.1146488077,-0.5337366742,-0.6659034572,429.99,435.99,430.42,433.55,2972.06344935,748128.078991808,1
534653.227333789,436.84,436.2916666667,50,1.0535252214,1.4620624418,1.7082409474,2.7631463666,6.1921961904,456.87,434.09,424.06,431.04,4571.09703841,746922.234020942,0
524394.232748589,441.172,439.4833333333,41.6666666667,0.9805752244,1.0448372992,1.5269730293,2.6234112726,-0.9453736452,452.02,435.86,428.44,434.17,5717.59545799,748148.238420462,0
519998.187747689,444.106,442.45,41.6666666667,0.6646062865,0.9311503309,1.4635015936,-0.9008457049,-0.8563177645,448.84,435.39,429.5,432.43,3881.72086195,759447.491923196,0
515919.577094039,447.378,444.8866666667,33.3333333333,0.7426921752,1.0948410833,-0.6042772858,-0.4337291061,-0.0111404476,448.2,432.67,426.54,429.56,5507.61422624,764969.610122447,0
507933.118662789,451.066,447.4816666667,33.3333333333,0.8406360685,-0.497253962,-0.3478807342,-0.0936622191,-0.1761839905,448,459.16,429.25,457,16833.4191567,774048.161894331,0
501002.222114159,446.636,448.3633333333,25,-0.9936449372,-1.0057127602,-1.055511092,-1.5776964142,-2.9792088379,434.78,465,444.51,452.7,10258.9945852,782718.689498067,0
490935.201068659,442.624,444.3033333333,16.6666666667,-0.9064736205,-0.9190125846,-1.2216366302,-1.74436295,-0.5095170621,432.64,454,446.68,448.84,4396.0450009,792912.478847088,0
486514.288908769,438.766,440.445,16.6666666667,-0.8785665543,-1.0954230809,-1.401836111,-0.6131497476,-0.716782433,429.55,449.89,440.8,448.79,4078.61065365,799397.919642815,0
449187.587494269,421.008,425.6383333333,16.6666666667,-4.4090208174,-5.4672300241,-6.2965704195,-9.1900970982,-17.6634117634,360.62,451.13,438,448,7986.45843125,797883.27852985,1
474206.839487469,408.79,415.325,16.6666666667,-2.9320224914,-2.9202259048,-3.723795519,-5.227302062,7.2088076394,387.8,448,434.35,434.85,6930.89654863,793129.273682411,0
465789.895852379,397.852,404.0183333333,16.6666666667,-2.688178546,-3.232843917,-4.0715310783,2.7244092642,-1.759989111,379.94,438.35,424.5,432.64,10067.0210455,794122.063042991,1
472805.425788209,388.422,395.7916666667,25,-2.3078144217,-2.7055724189,2.2803740293,-0.1838427757,1.3923035595,385.47,434,427,429.55,4420.91215989,794775.008507731,0
465582.422545889,377.864,386.4783333333,16.6666666667,-2.6225953826,1.1376087126,-0.886124263,-0.449191839,-2.2906872375,376.9,429.8,360,360,37326.7014145,808184.012941282,1
490755.339965389,389.128,384.2733333333,25,2.9070032775,1.831552187,3.0287326197,3.8469471497,9.984581537,418.9,392.07,352,386.91,25019.2519932,811568.77448425,0
481340.782893449,393.664,392.5383333333,25,1.1392910304,1.8641110658,2.0213802345,4.1774139705,-1.6297535959,409.42,391.14,376,380.16,8416.94363509,813745.64571806,0
466596.025130449,394.142,391.8116666667,25,0.1253429389,-0.1913972163,0.5083661241,-4.2297415823,-6.8297295687,382.85,388.5,373.63,385.49,7015.52993583,811329.268752959,1
474260.916058319,394.324,392.8516666667,33.3333333333,0.0471570002,0.6316180596,-2.4860364329,-2.9141778513,1.0013738661,386.37,386.92,375.59,376.76,7223.00324232,819967.417206985,1
479709.761271519,399.404,395.63,41.6666666667,1.3048327886,-0.8651043985,-0.6102213327,2.4995327853,3.9976917046,402.16,422.98,372.53,416.32,25172.9174195,833344.010259693,0
471668.930415439,394.32,397.9866666667,41.6666666667,-1.2600484505,-1.1676221641,0.7197469707,0.578933523,-2.8398246585,390.1,421.25,404.59,409.59,9414.55707194,841313.970640424,1
478258.083965659,390.756,393.895,50,-0.8896345293,0.5953892306,0.4600610187,-1.3087543242,0.2223160102,391.77,410.07,374.45,382.55,14744.757763,851155.785771334,1
482520.713302289,393.236,391.455,58.3333333333,0.6379962187,0.5471518068,-0.6030281591,0.5153700906,0.808424171,394.62,395,381.05,386.4,7664.89092787,861000.420910974,0
471106.667803789,391.906,390.9883333333,50,-0.3471992172,-1.4334219477,-0.9646210441,-1.5580895712,-3.9246033135,379.55,405.97,385.36,402.16,5448.8452132,866839.05195883,0
457562.522383789,387.118,389.625,50,-1.2274796497,-0.8243933975,-1.1732965334,-2.1641568856,-0.4037104577,378.12,402.31,385.5,390.9,8040.83085608,870000.181004215,0
454975.415210519,384.066,385.205,41.6666666667,-0.7964106972,-1.0510923741,-1.6709312225,-0.544095177,-0.6844798963,376.38,397.7,386.2,391.77,6589.15355022,881249.787579267,0
450808.749390179,379.41,381.47,41.6666666667,-1.2252271736,-1.7336400098,-1.0033189086,-1.303123134,-1.9217663717,368.49,397,390.31,394.95,4262.62933663,894740.948198972,1
458063.883607869,374.782,378.1433333333,41.6666666667,-1.2075240701,-0.5282542592,-0.5697688598,-0.5124133415,0.8969396887,371.79,395.56,376,379.75,11414.0454985,908329.911713422,1
463782.996931429,373.442,374.4933333333,50,-0.3560136512,-0.3440894495,-0.2306259673,0.6149442349,0.3329487811,373.05,383.99,363.73,378.22,13544.14542,919966.264108164,0
456675.210323069,371.474,372.5983333333,50,-0.5272204562,-0.4879055961,-0.0099520043,-0.4633978508,-1.2597444827,368.4,380.42,372.95,375.64,2587.10717327,926246.066205374,1
470121.690006069,373.91,374.1983333333,50,0.6382015304,1.2781935059,1.4052781116,1.9414427768,5.1426300364,388,379.3,364.7,368.49,4166.66582034,935925.698509161,0
462749.076049779,377.212,375.7583333333,41.6666666667,0.8765952014,0.8715090795,1.051029179,2.2064160098,-0.7297980167,384.97,378.2,366.53,371.81,7255.13421769,949550.536735577,0
457013.378984219,377.928,376.9083333333,41.6666666667,0.1916502888,0.1563256657,0.6283490485,-1.6287914455,-2.5277848743,375.39,375,369.73,373.05,5719.11332356,960686.796167364,0
454127.896565759,378.318,377.44,33.3333333333,0.1042713411,0.445275297,-1.1205096161,-1.3158654159,-0.1039459575,375,374,365,368.38,7107.78660836,975258.166449381,0
447184.788398939,378.824,377.0833333333,25,0.1368886297,-1.1145467219,-1.2427962904,-0.6003019984,-1.0966580393,370.95,391.88,367.95,387.82,13446.479683,999570.3083584,1
452964.468499739,375.9,377.8866666667,33.3333333333,-0.7685369096,-0.7782216329,-0.1950338857,-0.2405778499,0.6155023396,373.69,389.5,382.99,385,7372.61395629,1013315.70437988,1
462971.101792239,374.832,376.5266666667,41.6666666667,-0.2793443785,0.2827657454,0.4116696464,1.1658334893,1.7161646389,379.34,384.98,371.35,375.39,5735.69706556,1030043.9489417,0
455499.141402149,375.35,375.3566666667,41.6666666667,0.1375159724,0.1978814549,0.6293946197,0.6363407597,-0.4434831196,377.98,380,373.04,375,2885.48241846,1046056.36329597,1
461495.233763609,377.004,376.67,50,0.4362735136,0.8195064018,0.8875077558,0.4731793143,1.3898417481,383,378.99,369.99,370.91,6943.10816682,1071983.49918849,1
468820.200104949,381.02,379.335,50,1.0544507727,1.1641878809,0.9801956283,1.6920350022,1.9942282563,390.99,377,369.12,373.2,5779.6801008,1081654.55360603,1
478578.592816269,387.38,385.0166666667,50,1.6354519627,1.6152737936,2.301526098,2.7573682729,3.5205082896,405.5,383.85,372.12,379.66,10006.6332925,1087956.82665504,0
470671.895080079,391.304,389.3633333333,50,1.007736196,1.3705410249,1.3641074504,1.0490470475,-1.4224141945,399.5,380.5,373.54,377.98,7471.96039009,1105980.81055365,1
479026.725401009,397.21,394.005,50,1.5044837618,1.5331442652,1.3794496015,0.3089202575,2.0402547096,407.51,383.48,377.07,383.27,5996.09236146,1107931.78891966,1
490869.503229709,403.664,400.265,58.3333333333,1.6167835514,1.5224223751,0.856393737,1.9957977028,1.951340696,415.59,390.99,382,390.99,7324.96634134,1109749.19171024,1
499458.429918349,409.702,406.5833333333,66.6666666667,1.4875662308,0.9793307161,1.779912353,1.6497411747,1.3481416535,421.15,406.71,390.59,405,9758.39271132,1106795.63330931,0
494442.891815979,412.61,411.3416666667,66.6666666667,0.7054361173,1.2373986952,0.9697800238,0.4789996877,-0.3901422781,419.98,409.71,393.4,399.28,7906.69773619,1122293.71850087,1
506076.164558479,419.68,416.28,75,1.6966433854,1.6107405544,1.4972071738,1.571739934,3.5336221461,434.63,407.8,396,407.51,8354.83032093,1126511.3368529,1
516376.517162679,425.878,422.8166666667,75,1.4658867911,1.3445233149,1.343317202,2.2100469421,0.886471738,438.33,421.11,404,415.54,11842.7778287,1140031.15041066,0
510536.201108079,430.424,427.9433333333,66.6666666667,1.0651255919,0.9943715765,1.4558761947,0.417003219,-0.0524653,438.26,424.9,413.4,421.18,8588.92668864,1135634.50682233,0
500026.596029879,430.008,428.5366666667,66.6666666667,-0.0990148164,-0.026232951,-1.2128513167,-2.2625128441,-4.4725603882,419.1,422,414,419.54,5015.53810237,1133132.46694931,1
507284.953332819,430.856,428.97,66.6666666667,0.2011115936,-0.6320160446,-1.1381786388,-1.6810353082,1.1104897718,423.79,443.96,419.5,434.63,11633.2727425,1133149.1077589,0
501686.986133579,428.632,429.6316666667,58.3333333333,-0.5183593574,-0.8695671312,-1.1419344083,0.5233785817,-0.0637326085,423.38,447.99,426,438.5,10300.3526042,1126525.78691981,1
506322.106360979,427.332,429.1933333333,58.3333333333,-0.2986844714,-0.3602392642,1.0105344438,0.9605567798,1.984846168,432,439.5,431.15,438.27,5840.3160546,1131384.50274016,0
502162.748380629,425.892,427.955,58.3333333333,-0.3312933781,0.7040233745,0.5685345753,0.8846681673,-0.2155098335,431.07,440,414,419.1,10509.6050782,1138435.05939217,1
505663.937793419,428.408,426.8566666667,58.3333333333,0.5915003618,0.4617530093,0.6369148818,-0.0370507612,0.141408311,430.26,424.28,409.07,423.78,7258.35730294,1134877.67359192,1
514127.286624949,430.698,429.545,58.3333333333,0.5332034868,0.6824375106,0.2483012915,0.480206854,0.819005397,436.75,426.75,415.79,423.51,5597.96719924,1140367.87985004,0
507185.770410679,432.496,430.9983333333,50,0.4201039962,0.0289184532,0.1103945488,0.0948876676,-0.6292300618,433.33,432,418.01,432,4635.1202274,1138094.61588623,0
501397.386779049,430.786,430.9883333333,50,-0.3998028975,-0.4458761635,-0.6416376551,-1.3719591811,-2.1146883004,422.4,435,428.22,431.07,4159.35798035,1132062.75099031,0
493913.740023549,428.63,429.0366666667,41.6666666667,-0.5065108142,-0.6684905955,-1.164322593,-1.4318688587,-0.7490494169,420.29,435,422.29,431.68,3501.18941279,1141296.40487516,0
486124.736314409,423.896,425.1933333333,33.3333333333,-1.1278577822,-1.614573577,-1.9430214155,-1.857187973,-2.9653265291,408.18,440.99,428.12,435.23,8463.34883153,1137460.39359247,0
469688.33245271,416.816,419.885,33.3333333333,-1.6967034044,-1.9635717401,-1.9131995533,-2.4952746214,-2.0252227138,399.77,437.5,427.01,432.5,6941.51621427,1143366.66734525,1
475380.341761229,411.562,415.0516666667,41.6666666667,-1.2532564942,-1.0378985426,-1.1341815845,-0.2186091122,1.5880044893,406.15,434.5,421.31,423.45,5788.38363163,1152519.42978464,1
481318.075557059,409.674,411.97,41.6666666667,-0.4509063049,-0.3763705269,0.4866148072,1.7425335677,1.897062646,413.96,424.47,415.85,420.29,7483.6467555,1148522.72914716,0
475741.817353459,407.966,410.02,41.6666666667,-0.4105716028,0.2281171288,0.9792304096,0.6748433697,-0.5473759065,412.14,423.9,406.02,408.01,7789.00370914,1152611.12888684,1
480618.606283619,408.964,408.805,41.6666666667,0.2431181811,0.8102034048,0.5509363766,-0.1221267581,0.3031223903,412.99,408.98,382,399.83,16436.4038617,1145855.31488618,1
485873.905736619,412.198,410.1366666667,50,0.7929160698,0.594143965,0.1598377379,0.5134445602,0.72376673,416,412.31,393.11,406.23,5692.00930852,1155384.93240814,1
491824.712785569,414.778,413.3533333333,50,0.6252326534,0.3072751552,0.5921588424,0.7366770685,0.7495874069,419.14,414.96,403.03,414.01,5937.73379583,1162568.11776868,0
487184.218535849,414.156,414.1316666667,41.6666666667,-0.1508050447,-0.0516623292,-0.1699239024,-0.6167692186,-1.9831258441,409.95,414.99,408.46,411.75,5576.2582036,1170644.43440565,1
490471.087644879,414.414,413.97,50,0.0625614303,0.0024211903,-0.238027323,-0.731834688,0.5194564682,412.99,413.51,408.75,413,4876.78893016,1162304.80895511,1
494941.875079839,414.812,414.51,58.3333333333,0.0961366119,-0.0607709177,-0.3308903592,0.4952273833,0.4709982983,414.83,416.9,409.31,416,5255.299453,1164866.45497722,1
499511.755026229,414.782,414.985,66.6666666667,-0.0072128389,-0.1964129004,0.3991580808,0.3390088872,0.207019476,415.84,421.91,415.11,419.13,5950.80704895,1167828.43688815,1
503612.232090019,414.27,415.08,75,-0.1225323924,0.3426159706,0.283669138,0.1900045579,0.1729896397,416.52,420.93,406.59,410.9,4640.49424972,1170573.28450684,1
507316.392762589,415.788,414.9733333333,83.3333333333,0.3660623778,0.3277138553,0.2799523742,0.3164188233,0.4598480069,418.47,417,409.67,413.04,3286.86910903,1182662.67028635,0
500925.146167659,414.762,414.475,75,-0.2499575747,-0.430196543,-0.6426018826,-1.0503976438,-2.5606432946,407.5,415.22,410.5,414.99,4470.78743496,1176369.73775964,1
503795.393528019,413.572,413.8083333333,75,-0.2888294557,-0.4127916886,-0.6080521313,-1.1420022005,0.2766388936,408.36,417.43,412.15,415.85,4569.87994639,1174739.13680465,1
506374.39565562,412.658,413.19,83.3333333333,-0.2210074113,-0.3195066741,-0.5792915678,0.4113842956,0.5461296976,410.62,416.82,413.15,416.57,4100.47706379,1171231.62833063,1
509920.67456622,411.678,412.4933333333,83.3333333333,-0.2366491437,-0.4107734314,0.3058498564,0.3204553378,0.094780978,411.15,419,415.66,418.49,3704.16067257,1176601.13058491,1
513870.829760859,411.308,412.505,83.3333333333,-0.088609104,0.5293994436,0.6136529603,0.6474145916,1.2000482053,416.39,418.49,403.34,407.91,6391.24659493,1168459.34858403,1
518817.226271929,413.25,412.36,83.3333333333,0.4705073261,0.5189744343,0.5099226798,0.7174935307,0.2349388562,417.62,409.95,404.1,409.04,2870.24736036,1173057.49584417,0
516040.617439859,414.476,413.57,83.3333333333,0.2975024827,0.235345679,0.2822005793,-0.1767232337,-0.5883853236,415.17,412,406.6,411.28,2579.0021276,1178283.2465037,1
518629.400163119,415.36,414.68,83.3333333333,0.2137919702,0.2435447183,-0.0752897774,-0.2304040942,0.1275771353,415.6,411.96,406.5,411.67,3546.2789106,1183109.59311036,1
